index,min_x,min_y,max_x,max_y,top_z,bottom_z,pos_x,pos_y,pos_z,mesh_index,flags,flags2,area_m2
3439,-5.4830,-12.8029,-5.2625,-12.6090,2.0119,2.0095,-5.3727,-12.7059,2.0055,0,0,0,0.0428
3440,-5.4830,-12.8029,-5.2625,-12.6090,2.0147,1.9962,-5.3727,-12.7059,2.0055,1,0,0,0.0428
3441,-5.9071,-12.8029,-5.6895,-12.6090,2.0119,2.0095,-5.7983,-12.7059,2.0055,0,0,0,0.0422
3442,-5.9071,-12.8029,-5.6895,-12.6090,2.0147,1.9962,-5.7983,-12.7059,2.0055,1,0,0,0.0422
3443,-4.8309,-12.8029,-4.6011,-12.6090,2.0119,2.0095,-4.7160,-12.7059,2.0055,0,0,0,0.0446
3444,-4.8309,-12.8029,-4.6011,-12.6090,2.0147,1.9962,-4.7160,-12.7059,2.0055,1,0,0,0.0446
3445,-5.0425,-12.8029,-4.8249,-12.6090,2.0119,2.0095,-4.9337,-12.7059,2.0055,0,0,0,0.0422
3446,-5.0425,-12.8029,-4.8249,-12.6090,2.0147,1.9962,-4.9337,-12.7059,2.0055,1,0,0,0.0422
3447,-5.2548,-12.8029,-5.0371,-12.6090,2.0119,2.0095,-5.1459,-12.7059,2.0055,0,0,0,0.0422
3448,-5.2548,-12.8029,-5.0371,-12.6090,2.0147,1.9962,-5.1459,-12.7059,2.0055,1,0,0,0.0422
3449,-4.6057,-12.8029,-4.3814,-12.6090,2.0119,2.0095,-4.4935,-12.7059,2.0055,0,0,0,0.0435
3450,-4.6057,-12.8029,-4.3814,-12.6090,2.0147,1.9962,-4.4935,-12.7059,2.0055,1,0,0,0.0435
3451,-5.7160,-8.9402,-5.4521,-8.6747,2.0018,1.9985,-5.5840,-8.8074,1.9932,0,0,0,0.0701
3452,-5.7160,-8.9402,-5.4520,-8.6747,2.0055,1.9808,-5.5840,-8.8074,1.9932,1,0,0,0.0701
3453,-5.4554,-8.9402,-5.1914,-8.6747,2.0018,1.9985,-5.3234,-8.8074,1.9932,0,0,0,0.0701
3454,-5.4554,-8.9402,-5.1914,-8.6747,2.0055,1.9808,-5.3234,-8.8074,1.9932,1,0,0,0.0701
3455,-5.1981,-8.9402,-4.9341,-8.6747,2.0018,1.9985,-5.0661,-8.8074,1.9932,0,0,0,0.0701
3456,-5.1981,-8.9402,-4.9341,-8.6747,2.0055,1.9808,-5.0661,-8.8074,1.9932,1,0,0,0.0701
3457,-4.9407,-8.9402,-4.6767,-8.6747,2.0018,1.9985,-4.8087,-8.8074,1.9936,0,0,0,0.0701
3458,-4.9407,-8.9402,-4.6767,-8.6747,2.0063,1.9808,-4.8087,-8.8074,1.9936,1,0,0,0.0701
3459,-4.6836,-8.9402,-4.4162,-8.6747,2.0018,1.9985,-4.5499,-8.8074,1.9932,0,0,0,0.0710
3460,-4.6836,-8.9402,-4.4162,-8.6747,2.0055,1.9808,-4.5499,-8.8074,1.9932,1,0,0,0.0710
3461,-5.9782,-8.9402,-5.7142,-8.6747,2.0018,1.9985,-5.8462,-8.8074,1.9932,0,0,0,0.0701
3462,-5.9782,-8.9402,-5.7142,-8.6747,2.0055,1.9808,-5.8462,-8.8074,1.9932,1,0,0,0.0701
3463,-5.6941,-12.8029,-5.4780,-12.6090,2.0119,2.0095,-5.5860,-12.7059,2.0055,0,0,0,0.0419
3464,-5.6941,-12.8029,-5.4780,-12.6090,2.0147,1.9962,-5.5860,-12.7059,2.0055,1,0,0,0.0419
3465,3.7688,-8.5506,4.1927,-8.5384,0.9226,0.5241,3.9808,-8.5445,0.7234,0,0,0,0.0052
3466,3.7688,-8.5506,4.1908,-8.5384,0.9226,0.5326,3.9808,-8.5445,0.7234,1,0,0,0.0052
3467,3.5760,-8.5537,3.9859,-8.5444,0.5657,0.2144,3.7810,-8.5449,0.3900,0,0,0,0.0038
3468,3.5769,-8.5537,3.9859,-8.5361,0.5656,0.2152,3.7810,-8.5449,0.3900,1,0,0,0.0072
3469,4.4497,-9.7625,4.4924,-9.1249,0.6923,0.1273,4.4710,-9.4440,0.4098,0,0,0,0.0272
3470,4.4501,-9.7631,4.4924,-9.1249,0.6883,0.1273,4.4710,-9.4440,0.4098,1,0,0,0.0270
3471,1.3050,-8.5437,1.7024,-8.5403,0.6630,0.2040,1.5035,-8.5351,0.4322,0,0,0,0.0014
3472,1.3047,-8.5434,1.7004,-8.5265,0.6625,0.2015,1.5035,-8.5351,0.4322,1,0,0,0.0067
3473,4.4477,-10.1369,4.4625,-9.3509,1.0588,0.1247,4.4628,-9.7439,0.5983,0,0,0,0.0116
3474,4.4501,-10.1368,4.4778,-9.3530,1.0723,0.1243,4.4628,-9.7439,0.5983,1,0,0,0.0217
3475,-1.2461,-6.7884,-0.8884,-6.7853,0.6618,0.2486,-1.0674,-6.7807,0.4540,0,0,0,0.0011
3476,-1.2463,-6.7881,-0.8901,-6.7729,0.6612,0.2463,-1.0674,-6.7807,0.4540,1,0,0,0.0054
3477,0.8912,-6.7899,1.2105,-6.7819,0.3925,0.1319,1.0508,-6.7823,0.2622,0,0,0,0.0025
3478,0.8919,-6.7899,1.2105,-6.7747,0.3925,0.1326,1.0508,-6.7823,0.2622,1,0,0,0.0048
3479,-1.2328,-7.1952,-0.9135,-7.1873,0.6082,0.3476,-1.0732,-7.1948,0.4779,0,0,0,0.0025
3480,-1.2328,-7.2024,-0.9142,-7.1873,0.6082,0.3484,-1.0732,-7.1948,0.4779,1,0,0,0.0048
3481,-1.2608,-6.7899,-0.8851,-6.7711,1.1348,0.7123,-1.0730,-6.7786,0.9236,0,0,0,0.0070
3482,-1.2608,-6.7899,-0.8853,-6.7672,1.1300,0.7123,-1.0730,-6.7786,0.9236,1,0,0,0.0085
3483,0.8735,-6.7911,1.2399,-6.7806,0.7270,0.3822,1.0567,-6.7859,0.5546,0,0,0,0.0038
3484,0.8736,-6.7911,1.2383,-6.7806,0.7270,0.3895,1.0567,-6.7859,0.5546,1,0,0,0.0038
3485,0.8406,-7.1774,0.8585,-6.8192,0.6222,0.2193,0.8477,-6.9983,0.4208,0,0,0,0.0064
3486,0.8369,-7.1774,0.8585,-6.8193,0.6176,0.2193,0.8477,-6.9983,0.4208,1,0,0,0.0077
3487,-5.7925,-4.5955,-5.2720,-4.5695,0.5101,-0.0753,-5.5323,-4.5798,0.2174,0,0,0,0.0135
3488,-5.7926,-4.5955,-5.2722,-4.5641,0.5034,-0.0753,-5.5323,-4.5798,0.2174,1,0,0,0.0163
3489,-6.4042,-4.5997,-5.6183,-4.5849,0.6203,-0.3138,-6.0112,-4.5847,0.1598,0,0,0,0.0116
3490,-6.4021,-4.5973,-5.6183,-4.5696,0.6338,-0.3142,-6.0112,-4.5847,0.1598,1,0,0,0.0217
3491,-0.8282,-8.6453,-0.8148,-8.2818,2.6790,2.3372,-0.8215,-8.4636,2.5081,0,0,0,0.0049
3492,-0.8281,-8.6437,-0.8148,-8.2818,2.6790,2.3444,-0.8215,-8.4636,2.5081,1,0,0,0.0048
3493,-0.8275,-8.8896,-0.8209,-8.5320,2.9376,2.5245,-0.8180,-8.7107,2.7299,0,0,0,0.0024
3494,-0.8272,-8.8879,-0.8085,-8.5317,2.9371,2.5221,-0.8180,-8.7107,2.7299,1,0,0,0.0066
3495,5.9234,-16.4789,5.9969,-16.2770,3.5977,3.5238,5.9602,-16.3779,3.5608,0,32,0,0.0148
3496,5.9204,-16.4777,5.9999,-16.2790,3.6005,3.5210,5.9602,-16.3779,3.5608,1,32,0,0.0158
3497,5.9234,-14.6606,5.9969,-14.4588,3.5977,3.5238,5.9602,-14.5597,3.5608,0,32,0,0.0148
3498,5.9204,-14.6595,5.9999,-14.4607,3.6005,3.5210,5.9602,-14.5597,3.5608,1,32,0,0.0158
3499,4.3604,-18.5383,4.5623,-18.4648,3.5927,3.5189,4.4613,-18.5016,3.5558,0,32,0,0.0148
3500,4.3615,-18.5413,4.5603,-18.4618,3.5956,3.5161,4.4613,-18.5016,3.5558,1,32,0,0.0158
3501,3.1684,-18.5499,3.3703,-18.4764,3.2502,3.1763,3.2694,-18.5131,3.2133,0,32,0,0.0148
3502,3.1696,-18.5529,3.3683,-18.4734,3.2530,3.1735,3.2694,-18.5131,3.2133,1,32,0,0.0158
3503,5.8199,-13.8303,5.9087,-13.7880,3.6099,3.5211,5.8643,-13.8092,3.5655,0,32,0,0.0038
3504,5.8199,-13.8303,5.9087,-13.7880,3.6099,3.5211,5.8643,-13.8092,3.5655,1,32,0,0.0038
3505,5.8307,-14.2116,5.9042,-14.0097,3.5969,3.5231,5.8675,-14.1106,3.5600,0,32,0,0.0148
3506,5.8277,-14.2104,5.9072,-14.0117,3.5998,3.5203,5.8675,-14.1106,3.5600,1,32,0,0.0158
3507,4.4776,-13.7918,4.6710,-13.6055,2.0106,2.0061,4.5743,-13.6986,1.9994,0,0,0,0.0360
3508,4.4776,-13.7918,4.6710,-13.6055,2.0169,1.9819,4.5743,-13.6986,1.9994,1,0,0,0.0360
3509,4.6699,-13.7934,4.8626,-13.6071,2.0085,2.0041,4.7663,-13.7003,1.9968,0,0,0,0.0359
3510,4.6699,-13.7934,4.8626,-13.6071,2.0137,1.9798,4.7663,-13.7003,1.9968,1,0,0,0.0359
3511,5.0472,-13.7934,5.2399,-13.6071,2.0085,2.0041,5.1435,-13.7003,1.9968,0,0,0,0.0359
3512,5.0472,-13.7934,5.2399,-13.6071,2.0137,1.9798,5.1435,-13.7003,1.9968,1,0,0,0.0359
3513,4.8594,-13.7934,5.0522,-13.6071,2.0085,2.0041,4.9558,-13.7003,1.9968,0,0,0,0.0359
3514,4.8594,-13.7934,5.0522,-13.6071,2.0137,1.9798,4.9558,-13.7003,1.9968,1,0,0,0.0359
3515,5.4231,-13.7934,5.6158,-13.6071,2.0085,2.0041,5.5195,-13.7003,1.9968,0,0,0,0.0359
3516,5.4231,-13.7934,5.6158,-13.6071,2.0137,1.9798,5.5195,-13.7003,1.9968,1,0,0,0.0359
3517,5.2354,-13.7934,5.4281,-13.6071,2.0085,2.0041,5.3317,-13.7003,1.9968,0,0,0,0.0359
3518,5.2354,-13.7934,5.4281,-13.6071,2.0137,1.9798,5.3317,-13.7003,1.9968,1,0,0,0.0359
3519,5.7976,-13.7934,5.9878,-13.6071,2.0085,2.0041,5.8927,-13.7003,1.9968,0,0,0,0.0354
3520,5.7976,-13.7934,5.9878,-13.6071,2.0137,1.9798,5.8927,-13.7003,1.9968,1,0,0,0.0354
3521,5.6099,-13.7934,5.8026,-13.6071,2.0085,2.0041,5.7062,-13.7003,1.9968,0,0,0,0.0359
3522,5.6099,-13.7934,5.8026,-13.6071,2.0137,1.9798,5.7062,-13.7003,1.9968,1,0,0,0.0359
3523,4.3502,-17.2859,4.5029,-17.1336,0.9157,0.9132,4.4265,-17.2098,0.9091,0,0,0,0.0232
3524,4.3502,-17.2859,4.5029,-17.1336,0.9185,0.8997,4.4265,-17.2098,0.9091,1,0,0,0.0232
3525,4.3502,-17.4361,4.5029,-17.2839,0.9157,0.9132,4.4265,-17.3600,0.9091,0,0,0,0.0232
3526,4.3502,-17.4361,4.5029,-17.2839,0.9185,0.8997,4.4265,-17.3600,0.9091,1,0,0,0.0232
3527,4.3502,-17.7380,4.5029,-17.5858,0.9157,0.9132,4.4265,-17.6619,0.9091,0,0,0,0.0232
3528,4.3502,-17.7380,4.5029,-17.5858,0.9185,0.8997,4.4265,-17.6619,0.9091,1,0,0,0.0232
3529,4.3502,-17.5878,4.5029,-17.4355,0.9157,0.9132,4.4265,-17.5117,0.9091,0,0,0,0.0232
3530,4.3502,-17.5878,4.5029,-17.4355,0.9185,0.8997,4.4265,-17.5117,0.9091,1,0,0,0.0232
3531,4.3502,-18.0386,4.5029,-17.8863,0.9157,0.9132,4.4265,-17.9624,0.9091,0,0,0,0.0232
3532,4.3502,-18.0386,4.5029,-17.8863,0.9185,0.8997,4.4265,-17.9624,0.9091,1,0,0,0.0232
3533,4.3502,-17.8883,4.5029,-17.7361,0.9157,0.9132,4.4265,-17.8122,0.9091,0,0,0,0.0232
3534,4.3502,-17.8883,4.5029,-17.7361,0.9185,0.8997,4.4265,-17.8122,0.9091,1,0,0,0.0232
3535,4.3502,-18.3386,4.5029,-18.1864,0.9157,0.9132,4.4265,-18.2625,0.9091,0,0,0,0.0232
3536,4.3502,-18.3386,4.5029,-18.1864,0.9185,0.8997,4.4265,-18.2625,0.9091,1,0,0,0.0232
3537,4.3502,-18.1884,4.5029,-18.0361,0.9157,0.9132,4.4265,-18.1123,0.9091,0,0,0,0.0232
3538,4.3502,-18.1884,4.5029,-18.0361,0.9185,0.8997,4.4265,-18.1123,0.9091,1,0,0,0.0232
3539,4.3502,-18.4897,4.5029,-18.3375,0.9157,0.9132,4.4265,-18.4136,0.9091,0,0,0,0.0232
3540,4.3502,-18.4897,4.5029,-18.3375,0.9185,0.8997,4.4265,-18.4136,0.9091,1,0,0,0.0232
3541,4.4794,-11.8506,5.0894,-11.1483,2.1386,1.9418,4.7844,-11.4995,2.0402,0,0,0,0.4284
3542,4.4793,-11.8507,5.0895,-11.1483,2.1387,1.9417,4.7844,-11.4995,2.0402,1,0,0,0.4286
3543,4.4445,-11.6466,5.4327,-10.5857,2.0128,2.0008,4.9375,-11.1147,2.0066,0,0,0,1.0484
3544,4.4415,-11.6483,5.4335,-10.5812,2.0128,2.0003,4.9375,-11.1147,2.0066,1,0,0,1.0586
3545,4.4487,-13.1925,4.6522,-12.2604,2.4400,2.1331,4.5504,-12.7265,2.2868,0,0,0,0.1896
3546,4.4487,-13.1926,4.6513,-12.2603,2.4405,2.1331,4.5504,-12.7265,2.2868,1,0,0,0.1888
3547,4.4487,-12.2110,4.6522,-11.2790,2.4400,2.1331,4.5504,-11.7450,2.2868,0,0,0,0.1896
3548,4.4487,-12.2111,4.6513,-11.2789,2.4405,2.1331,4.5504,-11.7450,2.2868,1,0,0,0.1888
3549,4.4343,-16.5977,4.4850,-16.3709,3.5390,3.3122,4.4599,-16.4805,3.4256,0,32,0,0.0115
3550,4.4851,-16.5847,4.4861,-16.3838,3.5266,3.3246,4.4599,-16.4805,3.4256,1,32,1,0.0002
3551,4.4342,-16.5972,4.4846,-16.3634,3.5385,3.3126,4.4599,-16.4805,3.4256,2,32,0,0.0118
3552,4.4343,-16.3384,4.4850,-16.1116,3.5390,3.3122,4.4599,-16.2212,3.4256,0,32,0,0.0115
3553,4.4851,-16.3254,4.4861,-16.1245,3.5266,3.3246,4.4599,-16.2212,3.4256,1,32,1,0.0002
3554,4.4342,-16.3379,4.4846,-16.1041,3.5385,3.3126,4.4599,-16.2212,3.4256,2,32,0,0.0118
3555,4.4114,-8.6030,4.4679,-8.5464,0.9249,-0.1461,4.4397,-8.5747,0.3894,0,0,0,0.0032
3556,4.4114,-8.6030,4.4679,-8.5464,0.9249,-0.1461,4.4397,-8.5747,0.3894,1,0,0,0.0032
3557,-2.9006,-10.2602,-1.1342,-8.5337,2.0188,2.0015,-2.0174,-9.3969,2.0092,0,0,0,3.0498
3558,-2.9006,-10.2602,-1.1342,-8.5337,2.0169,1.9997,-2.0174,-9.3969,2.0092,1,0,0,3.0498
3559,-2.4607,-9.7154,-1.4425,-9.0396,2.0597,1.9974,-1.9521,-9.3772,2.0287,0,32,0,0.6880
3560,-2.4551,-9.6030,-1.8281,-9.1777,2.0607,1.9978,-1.9521,-9.3772,2.0287,1,32,0,0.2667
3561,-2.3629,-9.7154,-1.4425,-9.0474,2.0494,1.9967,-1.9521,-9.3772,2.0287,2,32,0,0.6148
3562,2.9002,-18.5561,2.9370,-18.4792,3.2563,3.1793,2.9186,-18.5177,3.2178,0,32,0,0.0028
3563,2.9002,-18.5561,2.9370,-18.4792,3.2563,3.1793,2.9186,-18.5177,3.2178,1,32,0,0.0028
3564,4.3285,-13.7934,6.0050,-10.5960,2.0081,1.9999,5.1668,-12.1947,2.0040,0,0,0,5.3603
3565,4.4224,-13.7840,6.0050,-10.5960,2.0075,2.0012,5.1668,-12.1947,2.0040,1,0,0,5.0456
3566,4.1641,-13.6377,6.0000,-10.6505,2.0203,1.9192,5.0820,-12.1441,1.9697,0,0,0,5.4841
3567,4.1641,-13.6377,6.0000,-10.6505,2.0203,1.9192,5.0820,-12.1441,1.9697,1,0,0,5.4841
3568,1.4427,-9.8282,1.6700,-9.8275,1.0414,0.9609,1.5563,-9.8278,1.0012,0,0,1,0.0002
3569,-0.0227,-10.3644,0.8418,-10.3637,1.6152,1.5442,0.4095,-10.3640,1.5797,0,0,1,0.0006
3570,5.9505,-13.1950,6.0035,-10.6064,2.3578,2.3217,5.9769,-11.9016,2.3391,0,32,0,0.1371
3571,5.9498,-13.1976,6.0039,-10.6056,2.3581,2.3201,5.9769,-11.9016,2.3391,1,32,0,0.1401
3572,4.1958,-12.8522,4.2585,-11.5415,1.9212,1.6790,4.2272,-12.1969,1.7997,0,32,0,0.0821
3573,4.1958,-12.8522,4.2585,-11.5415,1.9212,1.6781,4.2272,-12.1969,1.7997,1,32,0,0.0821
3574,3.8936,-8.4662,4.1379,-7.4052,5.1090,4.5705,4.0158,-7.9373,4.8398,0,32,0,0.2592
3575,3.8925,-8.4697,4.1390,-7.4049,5.1092,4.5709,4.0158,-7.9373,4.8398,1,32,1,0.2625
3576,3.9234,-8.0338,4.1155,-7.4357,5.0194,4.9691,4.0158,-7.9373,4.8398,2,32,0,0.1149
3577,-4.1105,-8.4644,-3.8662,-7.4034,5.1086,4.5701,-3.9883,-7.9355,4.8394,0,32,0,0.2592
3578,-4.1116,-8.4679,-3.8650,-7.4031,5.1088,4.5705,-3.9883,-7.9355,4.8394,1,32,1,0.2625
3579,-4.0807,-8.0321,-3.8885,-7.4340,5.0191,4.9687,-3.9883,-7.9355,4.8394,2,32,0,0.1149
3580,-7.5773,-18.5069,-6.4948,-9.3256,2.7794,1.4282,-7.0360,-13.9162,2.1038,0,32,1,9.9387
3581,-4.4012,-10.4702,-3.4041,-8.9766,3.4043,3.0489,-3.9026,-9.7234,3.2266,0,0,1,1.4894
3582,-4.6512,-14.3452,-4.1297,-13.2815,4.6456,2.7380,-4.3907,-13.8134,3.6920,0,0,0,0.5547
3583,-4.6517,-14.3452,-4.1297,-13.2815,4.6459,2.7380,-4.3907,-13.8134,3.6920,1,0,0,0.5553
3584,-7.7327,-15.5101,-7.3877,-13.9817,4.5717,3.0647,-7.5602,-14.7456,3.8184,0,0,0,0.5273
3585,-7.7327,-15.5101,-7.3877,-13.9812,4.5721,3.0647,-7.5602,-14.7456,3.8184,1,0,0,0.5274
3586,-7.7114,-16.8478,-7.3831,-16.1647,4.4801,3.6763,-7.5472,-16.5063,4.0792,0,0,0,0.2243
3587,-7.7114,-16.8478,-7.3830,-16.1647,4.4821,3.6763,-7.5472,-16.5063,4.0792,1,0,0,0.2244
3588,-4.6102,-13.6128,-4.1515,-12.5883,4.5585,1.9536,-4.3483,-13.1079,3.2621,0,0,0,0.4699
3589,-4.6142,-13.6514,-4.0824,-12.5644,4.5728,1.9514,-4.3483,-13.1079,3.2621,1,0,0,0.5781
3590,-7.7488,-16.2915,-7.3718,-15.2670,4.4989,1.9047,-7.5930,-15.7718,3.2069,0,0,0,0.3862
3591,-7.8178,-16.3154,-7.3682,-15.2283,4.5111,1.9026,-7.5930,-15.7718,3.2069,1,0,0,0.4888
3592,-7.7327,-11.9896,-7.3877,-10.4612,4.5717,3.0647,-7.5602,-11.2257,3.8184,0,0,2,0.5273
3593,-7.7327,-11.9901,-7.3877,-10.4612,4.5721,3.0647,-7.5602,-11.2257,3.8184,1,0,2,0.5274
3594,-4.5434,-12.6843,-3.7631,-11.8714,4.5898,3.1995,-4.1534,-12.2777,3.8948,0,0,0,0.6343
3595,-4.5437,-12.6843,-3.7631,-11.8712,4.5900,3.1995,-4.1534,-12.2777,3.8948,1,0,0,0.6347
3596,-6.4428,-18.6977,-5.5950,-18.2903,4.5317,3.5342,-6.0189,-18.4939,4.0342,0,0,0,0.3454
3597,-6.4427,-18.6977,-5.5950,-18.2901,4.5342,3.5342,-6.0189,-18.4939,4.0342,1,0,0,0.3456
3598,-7.8566,-18.8946,-6.2340,-17.5857,4.6038,1.9512,-7.0451,-18.2398,3.2777,0,0,0,2.1239
3599,-7.8566,-18.8946,-6.2336,-17.5850,4.6043,1.9511,-7.0451,-18.2398,3.2777,1,0,0,2.1254
3600,-5.6559,-18.8160,-5.0332,-18.3677,4.5015,3.4032,-5.3446,-18.5917,3.9524,0,0,0,0.2792
3601,-5.6559,-18.8160,-5.0332,-18.3674,4.5017,3.4031,-5.3446,-18.5917,3.9524,1,0,0,0.2794
3602,-4.5755,-13.6028,-4.1680,-12.7550,5.1347,4.1372,-4.3718,-13.1789,4.6372,0,0,0,0.3454
3603,-4.5756,-13.6028,-4.1680,-12.7550,5.1372,4.1372,-4.3718,-13.1789,4.6372,1,0,0,0.3456
3604,-4.6324,-15.5297,-4.1288,-14.0014,5.2441,3.7236,-4.3806,-14.7653,4.4841,0,0,2,0.7697
3605,-4.6324,-15.5297,-4.1288,-14.0008,5.2445,3.7236,-4.3806,-14.7653,4.4841,1,0,2,0.7699
3606,2.2125,-14.8069,2.6286,-13.6759,4.5220,1.6582,2.4567,-14.2495,3.0957,0,0,0,0.4706
3607,2.2085,-14.8495,2.7049,-13.6495,4.5355,1.6559,2.4567,-14.2495,3.0957,1,0,0,0.5957
3608,2.1694,-15.5290,2.6447,-14.4653,4.5996,2.7031,2.4068,-14.9972,3.6515,0,0,0,0.5056
3609,2.1689,-15.5290,2.6447,-14.4653,4.6000,2.7031,2.4068,-14.9972,3.6515,1,0,0,0.5061
3610,2.1425,-17.0459,2.7295,-15.2647,4.5799,2.8079,2.4360,-16.1550,3.6942,0,0,2,1.0455
3611,2.1426,-17.0459,2.7295,-15.2641,4.5804,2.8079,2.4360,-16.1550,3.6942,1,0,2,1.0457
3612,-2.7751,-16.4343,-2.1315,-15.0862,4.6740,2.2605,-2.4530,-15.7602,3.4674,0,0,0,0.8676
3613,-2.7751,-16.4343,-2.1309,-15.0862,4.6745,2.2604,-2.4530,-15.7602,3.4674,1,0,0,0.8685
3614,-2.6952,-15.5540,-2.1122,-13.7728,4.4038,2.6329,-2.4037,-14.6637,3.5186,0,0,2,1.0384
3615,-2.6952,-15.5546,-2.1123,-13.7728,4.4043,2.6329,-2.4037,-14.6637,3.5186,1,0,2,1.0387
3616,-2.5864,-16.9314,-2.1789,-16.0836,4.2076,3.2100,-2.3826,-16.5075,3.7100,0,0,0,0.3454
3617,-2.5864,-16.9314,-2.1788,-16.0836,4.2100,3.2100,-2.3826,-16.5075,3.7100,1,0,0,0.3456
3618,-7.4933,-10.3842,-6.8925,-9.7583,4.5103,3.4400,-7.1928,-10.0714,3.9752,0,0,0,0.3760
3619,-7.4933,-10.3844,-6.8923,-9.7583,4.5105,3.4400,-7.1928,-10.0714,3.9752,1,0,0,0.3762
3620,2.2399,-14.7866,2.6474,-13.9388,4.1953,3.1978,2.4436,-14.3627,3.6978,0,0,0,0.3454
3621,2.2398,-14.7866,2.6474,-13.9388,4.1978,3.1978,2.4436,-14.3627,3.6978,1,0,0,0.3456
3622,2.2050,-10.6272,2.9149,-9.9221,1.3750,-0.0004,2.6319,-10.2012,0.6845,0,32,0,0.5006
3623,2.2969,-10.5207,2.8731,-9.9488,1.1042,0.0127,2.6319,-10.2012,0.6845,1,32,0,0.3295
3624,2.4963,-10.3349,2.8181,-10.0173,0.9475,0.6306,2.6319,-10.2012,0.6845,2,32,0,0.1022
3625,2.2969,-10.5207,2.8888,-9.9327,1.1042,0.0126,2.6319,-10.2012,0.6845,3,32,0,0.3480
3626,2.3592,-10.4712,3.0588,-9.7766,1.3752,-0.0062,2.6319,-10.2012,0.6845,4,32,0,0.4859
3627,2.3756,-10.4547,2.9380,-9.9001,1.1662,0.0120,2.6319,-10.2012,0.6845,5,32,0,0.3120
3628,2.8850,-18.4899,3.0836,-17.1114,2.9720,2.1958,2.9820,-17.8015,2.5467,0,0,0,0.2738
3629,2.8798,-18.4911,3.0835,-17.1139,2.9686,2.1903,2.9820,-17.8015,2.5467,1,0,0,0.2805
3630,2.9115,-18.4917,3.0842,-17.1801,2.8353,2.1213,2.9820,-17.8015,2.5467,2,0,1,0.2266
3631,2.8850,-18.4899,3.0836,-17.1114,2.9720,2.1958,2.9820,-17.8015,2.5467,3,0,0,0.2738
3632,2.9010,-18.2265,2.9510,-18.1765,3.3544,2.9544,2.9260,-18.2015,3.1544,0,32,0,0.0025
3633,2.9010,-18.2265,2.9510,-18.1765,3.3544,2.9544,2.9260,-18.2015,3.1544,1,32,0,0.0025
3634,2.9010,-18.1574,2.9510,-18.1074,3.3544,2.9544,2.9260,-18.1324,3.1544,0,32,0,0.0025
3635,2.9010,-18.1574,2.9510,-18.1074,3.3544,2.9544,2.9260,-18.1324,3.1544,1,32,0,0.0025
3636,2.8738,-18.2531,2.9786,-18.1484,3.3797,3.3297,2.9262,-18.2007,3.3547,0,32,0,0.0110
3637,2.8738,-18.2531,2.9786,-18.1484,3.3797,3.3297,2.9262,-18.2007,3.3547,1,32,0,0.0110
3638,2.8738,-18.1840,2.9786,-18.0793,3.3797,3.3297,2.9262,-18.1317,3.3547,0,32,0,0.0110
3639,2.8738,-18.1840,2.9786,-18.0793,3.3797,3.3297,2.9262,-18.1317,3.3547,1,32,0,0.0110
3640,0.8521,-9.6075,1.1221,-9.5087,1.6812,1.5829,0.9871,-9.5581,1.6320,0,32,0,0.0267
3641,0.8536,-9.6113,1.1195,-9.5049,1.6852,1.5788,0.9871,-9.5581,1.6320,1,32,0,0.0283
3642,0.5743,-9.6826,0.8444,-9.5839,1.6835,1.5852,0.7094,-9.6333,1.6344,0,32,0,0.0267
3643,0.5759,-9.6865,0.8417,-9.5801,1.6876,1.5812,0.7094,-9.6333,1.6344,1,32,0,0.0283
3644,-2.2687,-10.1926,-1.9987,-10.0938,1.6782,1.5799,-2.1337,-10.1432,1.6291,0,32,0,0.0267
3645,-2.2672,-10.1964,-2.0014,-10.0900,1.6823,1.5759,-2.1337,-10.1432,1.6291,1,32,0,0.0283
3646,-2.0018,-10.1129,-1.7318,-10.0141,1.6782,1.5799,-1.8668,-10.0635,1.6291,0,32,0,0.0267
3647,-2.0003,-10.1167,-1.7344,-10.0104,1.6823,1.5759,-1.8668,-10.0635,1.6291,1,32,0,0.0283
3648,-10.3229,-17.8200,-9.4372,-16.5091,7.6436,6.0815,-9.8800,-17.1654,6.8632,0,64,0,1.1611
3649,-10.3207,-17.8237,-9.4427,-16.5072,7.6449,6.0815,-9.8800,-17.1654,6.8632,1,64,0,1.1558
3650,-10.9305,-15.9293,-9.3523,-14.5068,7.6436,6.0815,-10.1421,-15.2176,6.8632,0,64,0,2.2449
3651,-10.9309,-15.9255,-9.3518,-14.5069,7.6449,6.0815,-10.1421,-15.2176,6.8632,1,64,0,2.2401
3652,-2.3047,-20.9312,-2.2063,-20.4581,0.9956,0.5100,-2.2499,-20.7006,0.7520,0,96,0,0.0466
3653,-2.3054,-20.9431,-2.1944,-20.4591,0.9964,0.5075,-2.2499,-20.7006,0.7520,1,96,0,0.0537
3654,-2.1943,-20.5683,-1.7932,-20.5391,0.8936,0.7032,-2.0006,-20.5527,0.7985,0,32,0,0.0117
3655,-2.2081,-20.5684,-1.7932,-20.5369,0.8966,0.7004,-2.0006,-20.5527,0.7985,1,32,0,0.0131
3656,-1.6591,-9.8526,-1.4921,-9.8277,1.3128,0.6818,-1.5756,-9.8401,0.9973,0,32,0,0.0042
3657,-1.6398,-9.8509,-1.5114,-9.8499,1.2936,0.7010,-1.5756,-9.8401,0.9973,1,32,0,0.0001
