index,min_x,min_y,max_x,max_y,top_z,bottom_z,pos_x,pos_y,pos_z,mesh_index,flags,flags2,area_m2
4482,-15.4610,8.0433,-15.2126,8.2998,4.4622,3.9993,-15.3368,8.1716,4.2307,1,96,0,0.0637
4483,-15.6053,8.1449,-15.4653,8.6281,4.4562,3.9997,-15.5353,8.3865,4.2279,0,96,0,0.0676
4484,-15.6047,8.1450,-15.4660,8.6281,4.4562,3.9998,-15.5353,8.3865,4.2279,1,96,0,0.0670
4485,-15.8000,8.5999,-15.4000,8.7001,6.3996,3.7996,-15.6000,8.6476,5.0998,0,96,0,0.0401
4486,-15.8000,8.5942,-15.4000,8.7010,6.4000,3.8000,-15.6000,8.6476,5.0998,1,96,1,0.0427
4487,-15.3965,8.6000,-13.8000,8.7000,6.4032,3.8000,-14.6000,8.6476,5.1016,0,96,0,0.1596
4488,-15.4000,8.5942,-13.8000,8.7010,6.4000,3.8000,-14.6000,8.6476,5.1016,1,96,1,0.1709
4489,-15.0000,9.1404,-14.2000,9.4404,6.1000,5.8000,-14.6000,9.2898,5.9600,0,96,0,0.2400
4490,-15.0000,9.1203,-14.2000,9.4592,6.1201,5.8000,-14.6000,9.2898,5.9600,1,96,0,0.2710
4491,-15.1003,10.0907,-13.4994,10.1252,6.2000,4.0000,-14.2998,10.1080,5.1000,0,96,2,0.0552
4492,-15.1000,10.0913,-13.5000,10.1023,6.2000,4.0000,-14.2998,10.1080,5.1000,1,96,2,0.0175
4493,-13.5093,9.2994,-13.4748,10.9003,6.2000,4.0000,-13.4920,10.0998,5.1000,0,96,2,0.0552
4494,-13.5087,9.3000,-13.4977,10.9000,6.2000,4.0000,-13.4920,10.0998,5.1000,1,96,2,0.0175
4495,-16.6000,9.1216,-15.0000,9.4591,6.1188,5.8812,-15.8000,9.2904,6.0000,0,96,0,0.5400
4496,-16.6000,9.1404,-15.0000,9.4404,6.1000,5.9000,-15.8000,9.2904,6.0000,1,96,0,0.4800
4497,-17.4000,8.6404,-16.6000,9.4404,6.1000,5.9000,-17.0094,9.0497,6.0000,0,96,0,0.6400
4498,-17.4188,8.6404,-16.6000,9.4591,6.1188,5.8812,-17.0094,9.0497,6.0000,1,96,0,0.6704
4499,-16.7003,10.0907,-15.0994,10.1252,6.2000,4.0000,-15.8998,10.1080,5.1000,0,96,2,0.0552
4500,-16.7000,10.0913,-15.1000,10.1023,6.2000,4.0000,-15.8998,10.1080,5.1000,1,96,2,0.0175
4501,-18.3003,10.0907,-16.6994,10.1252,6.2000,4.0000,-17.4998,10.1080,5.1000,0,96,2,0.0552
4502,-18.3000,10.0913,-16.7000,10.1023,6.2000,4.0000,-17.4998,10.1080,5.1000,1,96,2,0.0175
4503,-18.2752,8.7585,-18.2407,10.3594,6.2000,4.0000,-18.2579,9.5590,5.1000,0,96,2,0.0552
4504,-18.2523,8.7588,-18.2413,10.3588,6.2000,4.0000,-18.2579,9.5590,5.1000,1,96,2,0.0175
4505,-16.9000,7.4150,-15.2868,8.4596,6.1194,5.8801,-16.0934,7.9373,5.9998,0,96,2,1.6853
4506,-16.9000,7.4282,-15.3000,8.4404,6.1000,5.9000,-16.0934,7.9373,5.9998,1,96,2,1.6194
4507,-17.4208,7.9404,-16.9000,8.6404,6.1207,5.8792,-17.1604,8.2904,6.0000,0,96,0,0.3646
4508,-17.4188,7.9404,-16.9000,8.6404,6.1201,5.8812,-17.1604,8.2904,6.0000,1,96,0,0.3632
4509,-17.4187,7.5404,-17.0812,7.9404,6.1188,5.8812,-17.2500,7.7404,6.0000,0,0,0,0.1350
4510,-17.4000,7.5404,-17.1000,7.9404,6.1000,5.9000,-17.2500,7.7404,6.0000,1,0,0,0.1200
4511,-17.4000,6.7404,-17.1000,7.5404,6.1000,5.8000,-17.2494,7.1404,5.9600,0,96,0,0.2400
4512,-17.4188,6.7404,-17.0800,7.5404,6.1201,5.8000,-17.2494,7.1404,5.9600,1,96,0,0.2710
4513,-18.3400,5.5822,-17.1394,5.6167,6.2000,4.0000,-17.7397,5.5994,5.1000,0,96,0,0.0414
4514,-18.3398,5.6051,-17.1398,5.6161,6.2000,4.0000,-17.7397,5.5994,5.1000,1,96,0,0.0131
4515,-18.2752,5.5585,-18.2407,7.1594,6.2000,4.0000,-18.2579,6.3590,5.1000,0,96,2,0.0552
4516,-18.2523,5.5588,-18.2413,7.1588,6.2000,4.0000,-18.2579,6.3590,5.1000,1,96,2,0.0175
4517,-18.2752,7.1585,-18.2407,8.7594,6.2000,4.0000,-18.2579,7.9590,5.1000,0,96,2,0.0552
4518,-18.2523,7.1588,-18.2413,8.7588,6.2000,4.0000,-18.2579,7.9590,5.1000,1,96,2,0.0175
4519,-15.5119,6.8643,-14.7341,7.6422,6.1000,5.8000,-15.1226,7.2537,5.9600,0,96,2,0.6050
4520,-15.5252,6.8511,-14.7199,7.6563,6.1201,5.8000,-15.1226,7.2537,5.9600,1,96,2,0.6484
4521,-14.9684,6.5051,-14.3748,7.0987,6.1187,5.8812,-14.6716,6.8019,6.0000,0,96,2,0.3523
4522,-14.9551,6.5183,-14.3881,7.0854,6.1000,5.9000,-14.6716,6.8019,6.0000,1,96,2,0.3216
4523,-17.3511,9.5553,-16.8755,9.8349,5.1514,4.9389,-17.1133,9.6951,5.0446,0,96,0,0.1330
4524,-17.3346,9.5559,-16.8920,9.8343,5.1516,4.9498,-17.1133,9.6951,5.0446,1,96,1,0.1232
4525,-17.3546,9.5506,-16.8720,9.8396,5.1523,4.9369,-17.1133,9.6951,5.0446,2,96,0,0.1395
4526,-17.3511,9.5553,-16.8755,9.8349,5.1514,4.9389,-17.1133,9.6951,5.0446,3,96,0,0.1330
4527,-17.6670,8.7642,-17.3693,9.0175,5.1340,4.9389,-17.5181,8.8909,5.0365,0,96,0,0.0754
4528,-17.6670,8.7642,-17.3693,9.0175,5.1340,4.9389,-17.5181,8.8909,5.0365,1,96,0,0.0754
4529,-17.6521,8.7845,-17.3842,8.9973,5.1318,4.9671,-17.5181,8.8909,5.0365,2,96,1,0.0570
4530,-17.6670,8.7642,-17.3693,9.0176,5.1340,4.9389,-17.5181,8.8909,5.0365,3,96,0,0.0754
4531,-17.6981,9.0152,-17.3966,9.2401,5.1362,4.9367,-17.5474,9.1276,5.0365,0,96,0,0.0678
4532,-17.6981,9.0152,-17.3966,9.2401,5.1362,4.9367,-17.5474,9.1276,5.0365,1,96,0,0.0678
4533,-17.6855,9.0364,-17.4089,9.2189,5.1338,4.9651,-17.5474,9.1276,5.0365,2,96,1,0.0505
4534,-17.6981,9.0152,-17.3966,9.2401,5.1362,4.9367,-17.5474,9.1276,5.0365,3,96,0,0.0678
4535,-17.6832,9.2456,-17.4144,9.3771,5.1340,4.9389,-17.5488,9.3114,5.0365,0,96,0,0.0353
4536,-17.6832,9.2456,-17.4144,9.3771,5.1340,4.9389,-17.5488,9.3114,5.0365,1,96,0,0.0353
4537,-17.6787,9.2666,-17.4189,9.3561,5.1318,4.9671,-17.5488,9.3114,5.0365,2,96,1,0.0232
4538,-17.6832,9.2456,-17.4144,9.3771,5.1340,4.9389,-17.5488,9.3114,5.0365,3,96,0,0.0354
4539,-17.6997,8.8392,-17.3948,9.4014,4.8833,4.6661,-17.5473,9.1203,4.7747,0,96,0,0.1714
4540,-17.6912,8.8476,-17.4041,9.3940,4.8800,4.6661,-17.5473,9.1203,4.7747,1,96,0,0.1569
4541,-17.6832,8.8872,-17.4113,9.3380,4.8804,4.7119,-17.5473,9.1203,4.7747,2,96,1,0.1226
4542,-17.6998,8.8392,-17.3948,9.4014,4.8833,4.6661,-17.5473,9.1203,4.7747,3,96,0,0.1715
4543,-17.7147,8.7357,-17.3952,9.0653,4.5863,4.3912,-17.5550,8.9005,4.4887,0,96,0,0.1053
4544,-17.7147,8.7357,-17.3952,9.0653,4.5863,4.3912,-17.5550,8.9005,4.4887,1,96,0,0.1053
4545,-17.6935,8.7839,-17.4178,9.0251,4.5840,4.4324,-17.5550,8.9005,4.4887,2,96,1,0.0665
4546,-17.7147,8.7357,-17.3952,9.0653,4.5863,4.3912,-17.5550,8.9005,4.4887,3,96,0,0.1053
4547,-17.5913,9.1628,-17.4200,9.4701,4.5427,4.3912,-17.5057,9.3171,4.4669,0,96,0,0.0526
4548,-17.5806,9.1720,-17.4303,9.4610,4.5371,4.3912,-17.5057,9.3171,4.4669,1,96,0,0.0434
4549,-17.5831,9.1746,-17.4282,9.4584,4.5389,4.4681,-17.5057,9.3171,4.4669,2,96,1,0.0440
4550,-17.5913,9.1618,-17.4200,9.4723,4.5427,4.3912,-17.5057,9.3171,4.4669,3,96,0,0.0532
4551,-17.7346,8.6210,-17.3995,9.5122,5.1839,4.0000,-17.5671,9.0666,4.5846,0,96,0,0.2986
4552,-17.7348,8.6210,-17.3995,9.5122,5.1839,3.9854,-17.5671,9.0666,4.5846,1,96,0,0.2988
4553,-17.4454,9.5255,-16.5543,9.8606,5.1839,4.0000,-16.9999,9.6931,4.5846,0,96,0,0.2986
4554,-17.4454,9.5255,-16.5543,9.8607,5.1839,3.9854,-16.9999,9.6931,4.5846,1,96,0,0.2988
4555,-17.2367,9.4845,-16.6539,9.8294,4.6125,4.3953,-16.9453,9.6569,4.5039,0,96,0,0.2010
4556,-17.2277,9.4943,-16.6620,9.8203,4.6092,4.3953,-16.9453,9.6569,4.5039,1,96,0,0.1844
4557,-17.1877,9.5044,-16.7184,9.8083,4.6096,4.4410,-16.9453,9.6569,4.5039,2,96,1,0.1426
4558,-17.2367,9.4845,-16.6539,9.8294,4.6125,4.3953,-16.9453,9.6569,4.5039,3,96,0,0.2010
4559,-17.3452,9.5291,-17.0707,9.8160,4.8612,4.6661,-17.2079,9.6725,4.7636,0,96,0,0.0788
4560,-17.3452,9.5291,-17.0707,9.8160,4.8612,4.6661,-17.2079,9.6725,4.7636,1,96,0,0.0788
4561,-17.3303,9.5755,-17.0856,9.7778,4.8590,4.7073,-17.2079,9.6725,4.7636,2,96,1,0.0495
4562,-17.3452,9.5291,-17.0707,9.8160,4.8612,4.6661,-17.2079,9.6725,4.7636,3,96,0,0.0788
4563,-17.0569,9.5491,-16.8962,9.8309,4.8612,4.6661,-16.9766,9.6900,4.7636,0,96,0,0.0453
4564,-17.0569,9.5491,-16.8962,9.8309,4.8612,4.6661,-16.9766,9.6900,4.7636,1,96,0,0.0453
4565,-17.0355,9.5560,-16.9176,9.8240,4.8590,4.6943,-16.9766,9.6900,4.7636,2,96,1,0.0316
4566,-17.0569,9.5491,-16.8962,9.8309,4.8612,4.6661,-16.9766,9.6900,4.7636,3,96,0,0.0453
4567,-16.9182,9.5220,-16.7619,9.8019,4.8612,4.6661,-16.8400,9.6619,4.7636,0,96,0,0.0437
4568,-16.9182,9.5220,-16.7619,9.8019,4.8612,4.6661,-16.8400,9.6619,4.7636,1,96,0,0.0437
4569,-16.8968,9.5284,-16.7833,9.7954,4.8590,4.6943,-16.8400,9.6619,4.7636,2,96,1,0.0303
4570,-16.9182,9.5219,-16.7619,9.8019,4.8612,4.6661,-16.8400,9.6619,4.7636,3,96,0,0.0438
4571,-17.3146,9.5489,-16.7525,9.8538,4.3575,4.1403,-17.0336,9.7014,4.2489,0,96,0,0.1714
4572,-17.3063,9.5582,-16.7599,9.8453,4.3543,4.1403,-17.0336,9.7014,4.2489,1,96,0,0.1569
4573,-17.2667,9.5654,-16.8159,9.8373,4.3546,4.1861,-17.0336,9.7014,4.2489,2,96,1,0.1226
4574,-17.3146,9.5489,-16.7525,9.8539,4.3575,4.1403,-17.0336,9.7014,4.2489,3,96,0,0.1715
4575,-16.7638,9.5366,-16.6075,9.8165,4.8612,4.6661,-16.6856,9.6766,4.7636,0,96,0,0.0437
4576,-16.7638,9.5366,-16.6075,9.8165,4.8612,4.6661,-16.6856,9.6766,4.7636,1,96,0,0.0437
4577,-16.7424,9.5431,-16.6289,9.8101,4.8590,4.6943,-16.6856,9.6766,4.7636,2,96,1,0.0303
4578,-16.7638,9.5366,-16.6075,9.8165,4.8612,4.6661,-16.6856,9.6766,4.7636,3,96,0,0.0438
4579,-16.7878,9.5067,-16.6518,9.7776,5.1340,4.9389,-16.7198,9.6422,5.0365,0,96,0,0.0369
4580,-16.7878,9.5067,-16.6518,9.7776,5.1340,4.9389,-16.7198,9.6422,5.0365,1,96,0,0.0369
4581,-16.7667,9.5116,-16.6729,9.7728,5.1318,4.9671,-16.7198,9.6422,5.0365,2,96,1,0.0245
4582,-16.7878,9.5067,-16.6518,9.7777,5.1340,4.9389,-16.7198,9.6422,5.0365,3,96,0,0.0369
4583,-13.5093,7.6994,-13.4748,9.3003,6.2000,4.0000,-13.4920,8.4998,5.1000,0,0,2,0.0552
4584,-13.5087,7.7000,-13.4977,9.3000,6.2000,4.0000,-13.4920,8.4998,5.1000,1,0,2,0.0175
4585,-9.6169,5.1886,-9.4000,5.6000,4.0000,2.2000,-9.5041,5.3943,3.1000,0,0,0,0.0892
4586,-9.6157,5.1918,-9.3912,5.6000,4.0000,2.2000,-9.5041,5.3943,3.1000,1,0,0,0.0916
4587,-9.4114,4.7839,-8.6000,5.2000,4.0000,2.2000,-9.0057,4.9920,3.1000,0,0,2,0.3376
4588,-9.4000,4.8000,-8.6000,5.2000,4.0000,2.2000,-9.0057,4.9920,3.1000,1,0,2,0.3200
4589,-10.4000,6.0000,-9.6000,7.6000,6.2125,6.0000,-10.0000,6.8000,6.1061,0,0,0,1.2800
4590,-10.4000,6.0000,-9.6000,7.6000,6.2136,5.9987,-10.0000,6.8000,6.1061,1,0,0,1.2800
4591,-13.1314,5.2000,-10.4000,7.6007,6.2256,5.9788,-11.7657,6.4003,6.1022,0,0,0,6.5571
4592,-13.1314,5.2000,-10.4000,7.6000,6.1687,6.0000,-11.7657,6.4003,6.1022,1,0,0,6.5553
4593,-9.4114,7.6000,-8.6000,8.0161,4.0000,2.2000,-9.0057,7.8080,3.1000,0,0,0,0.3376
4594,-9.4000,7.6000,-8.6000,8.0000,4.0000,2.2000,-9.0057,7.8080,3.1000,1,0,0,0.3200
4595,-9.6169,7.2000,-9.4000,7.6114,4.0000,2.2000,-9.5041,7.4057,3.1000,0,0,2,0.0892
4596,-9.6157,7.2000,-9.3912,7.6082,4.0000,2.2000,-9.5041,7.4057,3.1000,1,0,2,0.0916
4597,-14.7314,3.6000,-12.0000,6.3314,6.2127,6.0000,-13.3657,4.9657,6.1063,0,0,0,7.4604
4598,-14.7314,3.6000,-12.0000,6.3314,6.1687,6.0000,-13.3657,4.9657,6.1063,1,0,0,7.4604
4599,-11.2021,-6.6980,-9.5992,-6.1639,4.0002,2.1400,-10.4007,-6.4309,3.0701,0,0,0,0.8562
4600,-11.1752,-6.6972,-9.6262,-6.1646,3.8724,2.2123,-10.4007,-6.4309,3.0701,1,0,1,0.8250
4601,-6.4014,-3.2009,-5.1977,-1.6798,2.2087,1.7998,-5.7995,-2.4403,2.0043,0,0,0,1.8310
4602,-6.4000,-3.2000,-5.3878,-1.6800,2.2000,1.8140,-5.7995,-2.4403,2.0043,1,0,0,1.5386
4603,-9.4000,-6.0012,-9.0000,-5.7886,4.0000,2.2000,-9.2000,-5.8949,3.1000,0,0,2,0.0850
4604,-9.4000,-6.0000,-9.0000,-5.8000,4.0000,2.2000,-9.2000,-5.8949,3.1000,1,0,2,0.0800
4605,-9.6221,-6.2000,-9.3998,-5.9839,4.0000,2.2000,-9.5110,-6.0941,3.1000,0,0,2,0.0480
4606,-9.6123,-6.2042,-9.4000,-5.9892,4.0000,2.2000,-9.5110,-6.0941,3.1000,1,0,2,0.0456
4607,-3.2000,-6.8005,-2.4000,-6.7837,6.2000,4.4000,-2.8000,-6.7921,5.3000,0,0,0,0.0135
4608,-3.2000,-6.8005,-2.4000,-6.7995,6.2000,4.4000,-2.8000,-6.7921,5.3000,1,0,0,0.0008
4609,-2.4000,-7.6000,-1.5838,-6.7839,6.2000,4.4000,-1.9919,-7.1920,5.3000,0,0,0,0.6661
4610,-2.4000,-7.6000,-1.6000,-6.8000,6.2000,4.4000,-1.9919,-7.1920,5.3000,1,0,0,0.6400
4611,-4.0000,-6.8005,-3.2000,-6.7837,6.2000,4.4000,-3.6000,-6.7921,5.3000,0,0,0,0.0135
4612,-4.0000,-6.8005,-3.2000,-6.7995,6.2000,4.4000,-3.6000,-6.7921,5.3000,1,0,0,0.0008
4613,-4.4000,-5.2257,-3.9571,-4.7835,6.1500,4.3500,-4.1785,-5.0035,5.2500,0,0,2,0.1959
4614,-4.3990,-5.2000,-3.9834,-4.7813,6.1500,4.3500,-4.1785,-5.0035,5.2500,1,0,2,0.1740
4615,-4.4004,-4.8016,-3.5994,-4.3766,4.4131,3.9996,-3.9725,-4.6221,4.2064,0,0,2,0.3404
4616,-4.4000,-4.8750,-3.5446,-4.3692,4.4000,4.0000,-3.9725,-4.6221,4.2064,1,0,2,0.4326
4617,-4.8004,-4.8001,-4.3992,-4.7669,4.4116,4.0000,-4.5991,-4.7835,4.2058,0,0,2,0.0133
4618,-4.8000,-4.8000,-4.3977,-4.7687,4.4000,4.0000,-4.5991,-4.7835,4.2058,1,0,2,0.0126
4619,-3.6233,-4.4000,-2.8000,-3.5767,4.4115,4.0000,-3.1882,-4.0118,4.2058,0,0,2,0.6779
4620,-3.6295,-4.4530,-2.7470,-3.5705,4.4000,4.0000,-3.1882,-4.0118,4.2058,1,0,2,0.7788
4621,-2.8234,-3.6005,-1.9994,-3.1669,4.4123,3.9997,-2.4164,-3.4129,4.2060,0,0,0,0.3573
4622,-2.8334,-3.6619,-2.0000,-3.1640,4.4000,4.0000,-2.4164,-3.4129,4.2060,1,0,0,0.4149
4623,-4.4004,4.3766,-3.5994,4.8016,4.4131,3.9996,-3.9725,4.6221,4.2064,0,0,0,0.3404
4624,-4.4000,4.3692,-3.5446,4.8750,4.4000,4.0000,-3.9725,4.6221,4.2064,1,0,0,0.4326
4625,-3.6233,3.5767,-2.8000,4.4000,4.4115,4.0000,-3.1882,4.0118,4.2058,0,0,2,0.6779
4626,-3.6295,3.5705,-2.7470,4.4530,4.4000,4.0000,-3.1882,4.0118,4.2058,1,0,2,0.7788
4627,-2.8234,3.1669,-1.9994,3.6005,4.4123,3.9997,-2.4164,3.4129,4.2060,0,0,2,0.3573
4628,-2.8334,3.1640,-2.0000,3.6619,4.4000,4.0000,-2.4164,3.4129,4.2060,1,0,2,0.4149
4629,-9.6002,-6.2000,-9.4000,-6.0000,4.8000,4.0000,-9.5001,-6.1000,4.4000,0,0,2,0.0400
4630,-9.6000,-6.2000,-9.4000,-6.0000,4.8000,4.0000,-9.5001,-6.1000,4.4000,1,0,2,0.0400
4631,-9.0114,-5.8000,-8.2000,-4.9886,4.0000,2.2000,-8.6093,-5.3918,3.1000,0,0,0,0.6583
4632,-9.0186,-5.7949,-8.2073,-4.9837,4.0000,2.2000,-8.6093,-5.3918,3.1000,1,0,0,0.6581
4633,-8.6000,4.7837,-7.8000,4.8005,4.0000,2.2000,-8.2000,4.7921,3.1000,0,0,0,0.0135
4634,-8.6000,4.7995,-7.8000,4.8005,4.0000,2.2000,-8.2000,4.7921,3.1000,1,0,0,0.0008
4635,-7.7040,-6.1005,-6.4000,-6.0995,10.0000,9.2000,-7.0520,-6.1000,9.6000,0,0,0,0.0013
4636,-7.7040,-6.1005,-6.4000,-6.0995,10.0000,9.2000,-7.0520,-6.1000,9.6000,1,0,0,0.0013
4637,-14.3976,-6.8709,-6.4210,-1.3645,2.1805,2.1323,-10.3654,-4.1158,2.1747,0,0,0,43.9226
4638,-14.4083,-6.8764,-6.3225,-1.7199,2.2172,2.2000,-10.3654,-4.1158,2.1747,1,0,0,41.6943
4639,-14.2105,-6.2196,-6.3889,-1.3552,2.2150,2.1497,-10.3654,-4.1158,2.1747,2,0,0,38.0471
4640,-14.3628,-3.3847,-12.3171,-3.1233,2.1923,2.1913,-10.3654,-4.1158,2.1747,3,0,0,0.5346
4641,-1.6646,-8.6000,-1.5752,-7.8000,6.2000,4.3963,-1.6199,-8.2000,5.2981,0,0,0,0.0715
4642,-2.0000,-9.4000,-1.5995,-8.6000,5.4000,4.8000,-1.7998,-9.0000,5.1000,0,0,2,0.3204
4643,-2.0000,-9.4000,-1.6000,-8.6000,5.4000,4.8000,-1.7998,-9.0000,5.1000,1,0,2,0.3200
4644,-2.4000,-9.6011,-2.0000,-9.4000,5.4000,4.7999,-2.2000,-9.5042,5.0999,0,0,0,0.0804
4645,-2.4000,-9.6084,-2.0000,-9.4084,5.4000,4.8000,-2.2000,-9.5042,5.0999,1,0,0,0.0800
4646,-2.0700,-9.4467,-1.5839,-8.6000,7.5630,5.3630,-1.8269,-9.0233,6.4629,0,0,2,0.4115
4647,-2.0543,-9.4468,-1.5839,-8.5998,7.5631,5.3627,-1.8269,-9.0233,6.4629,1,0,2,0.3985
4648,-2.4000,-9.6161,-1.9533,-9.3500,7.5630,5.3630,-2.1766,-9.4831,6.4630,0,0,0,0.1189
4649,-2.4000,-9.6161,-1.9533,-9.3500,7.5630,5.3630,-2.1766,-9.4831,6.4630,1,0,0,0.1189
4650,-4.0000,-9.6005,-2.4000,-9.5995,5.4000,4.8000,-3.2000,-9.6000,5.1000,0,0,0,0.0016
4651,-4.0000,-9.6005,-2.4000,-9.5995,5.4000,4.8000,-3.2000,-9.6000,5.1000,1,0,0,0.0016
4652,-4.8000,-9.6005,-4.0000,-9.5995,5.4000,4.8000,-4.4000,-9.6000,5.1000,0,0,0,0.0008
4653,-4.8000,-9.6005,-4.0000,-9.5995,5.4000,4.8000,-4.4000,-9.6000,5.1000,1,0,0,0.0008
4654,-9.6103,-6.6000,-9.5999,-6.2000,4.4000,2.2000,-9.6103,-6.4000,3.3000,0,0,2,0.0042
4655,-9.6212,-6.6000,-9.6202,-6.2000,4.4000,2.2000,-9.6103,-6.4000,3.3000,1,0,2,0.0004
4656,-4.6002,4.5671,-4.3869,4.6001,9.2000,8.7886,-4.4935,4.5836,8.9943,0,0,2,0.0070
4657,-4.6000,4.5705,-4.4000,4.6000,9.2000,8.8000,-4.4935,4.5836,8.9943,1,0,2,0.0059
4658,-4.0001,5.1523,-3.9669,5.9272,9.2000,8.7884,-3.9835,5.5383,8.9942,0,0,0,0.0258
4659,-4.0000,5.1495,-3.9687,5.9264,9.2000,8.8000,-3.9835,5.5383,8.9942,1,0,0,0.0243
4660,-4.0000,6.7999,-3.9667,7.6002,9.2000,8.7867,-3.9834,7.2001,8.9934,0,0,2,0.0267
4661,-4.0000,6.8000,-3.9706,7.6000,9.2000,8.8000,-3.9834,7.2001,8.9934,1,0,2,0.0235
4662,-4.0008,7.5998,-3.5997,8.0008,9.2001,8.7885,-3.8002,7.8003,8.9943,0,0,2,0.1608
4663,-4.0000,7.6000,-3.6000,8.0000,9.2000,8.7887,-3.8002,7.8003,8.9943,1,0,2,0.1600
4664,-3.6004,7.9669,-3.1992,8.0001,9.2000,8.7884,-3.3991,7.9835,8.9942,0,0,2,0.0133
4665,-3.6000,7.9687,-3.1977,8.0000,9.2000,8.8000,-3.3991,7.9835,8.9942,1,0,2,0.0126
4666,-4.5964,4.5869,-4.0036,4.8131,8.8064,8.7824,-4.3000,4.7000,8.7944,0,0,2,0.1341
4667,-4.5964,4.5869,-4.0036,4.8131,8.8064,8.7824,-4.3000,4.7000,8.7944,1,0,2,0.1341
4668,-4.4001,-5.2258,-3.9719,-4.7975,6.9515,6.1485,-4.1860,-5.0111,6.5500,0,0,2,0.1834
4669,-4.3990,-5.2150,-3.9940,-4.7963,6.9500,6.1500,-4.1860,-5.0111,6.5500,1,0,2,0.1696
4670,-4.6004,-4.6001,-4.1992,-4.5669,9.1852,8.7736,-4.3991,-4.5835,8.9794,0,0,0,0.0133
4671,-4.6000,-4.6000,-4.1977,-4.5687,9.1852,8.7852,-4.3991,-4.5835,8.9794,1,0,0,0.0126
4672,-11.2001,-6.6000,-11.1896,-6.2000,4.4000,2.2000,-11.1897,-6.4000,3.3000,0,0,0,0.0042
4673,-11.1798,-6.6000,-11.1788,-6.2000,4.4000,2.2000,-11.1897,-6.4000,3.3000,1,0,0,0.0004
4674,-11.2005,-6.6000,-11.1995,-6.2000,6.0000,4.4000,-11.2000,-6.4000,5.2000,0,0,0,0.0004
4675,-11.2005,-6.6000,-11.1995,-6.2000,6.0000,4.4000,-11.2000,-6.4000,5.2000,1,0,0,0.0004
4676,-8.1757,-5.4589,-7.7812,-5.1789,8.1761,7.8961,-7.9812,-5.3189,8.0361,0,0,0,0.1105
4677,-8.1812,-5.4689,-7.7812,-5.1689,8.1861,7.8861,-7.9812,-5.3189,8.0361,1,0,0,0.1200
4678,-9.5691,4.8440,-7.8823,7.6000,8.9009,8.8999,-8.7257,6.2220,8.8956,0,0,0,4.6488
4679,-9.5691,4.8440,-7.8823,7.6000,8.8915,8.8905,-8.7257,6.2220,8.8956,1,0,0,4.6488
4680,-8.1938,-5.9000,-4.9000,-3.2587,9.0005,8.9995,-6.5596,-4.5794,8.9913,0,0,2,8.6998
4681,-8.2192,-5.9000,-4.9000,-3.2587,8.9830,8.9820,-6.5596,-4.5794,8.9913,1,0,2,8.7669
4682,-12.8003,-6.3062,-11.1996,-4.7067,2.2233,1.8468,-12.0000,-5.5767,2.0351,0,0,0,2.5602
4683,-12.9094,-6.5702,-11.0906,-4.5832,2.2177,2.1500,-12.0000,-5.5767,2.0351,1,0,0,3.6142
4684,-14.2082,1.3649,-6.4177,6.9360,2.1991,2.1577,-10.2654,4.1456,2.1834,0,0,0,43.4020
4685,-13.6862,1.7199,-6.3225,6.8764,2.2039,2.2000,-10.2654,4.1456,2.1834,1,0,0,37.9709
4686,-14.1997,1.3552,-6.3962,6.8764,2.2172,2.1497,-10.2654,4.1456,2.1834,2,0,0,43.0840
4687,-11.9000,6.0000,-8.3800,6.2000,10.4000,10.0000,-10.1400,6.1000,10.2000,0,0,0,0.7040
4688,-11.9000,6.0000,-8.3800,6.2000,10.4000,10.0000,-10.1400,6.1000,10.2000,1,0,0,0.7040
4689,-11.9000,6.0135,-8.3800,6.1915,10.3885,10.0115,-10.1400,6.1000,10.2000,2,0,0,0.6266
4690,-7.7000,6.0995,-6.3960,6.1005,10.0000,9.2000,-7.0480,6.1000,9.6000,0,0,0,0.0013
4691,-7.7000,6.0995,-6.3960,6.1005,10.0000,9.2000,-7.0480,6.1000,9.6000,1,0,0,0.0013
4692,-8.4000,6.0000,-5.2000,6.2000,10.4000,10.0000,-6.8000,6.1000,10.2000,0,0,0,0.6400
4693,-8.4000,6.0000,-5.2000,6.2000,10.4000,10.0000,-6.8000,6.1000,10.2000,1,0,0,0.6400
4694,-8.4000,6.0135,-5.2000,6.1915,10.3885,10.0115,-6.8000,6.1000,10.2000,2,0,0,0.5696
4695,-10.4056,5.9666,-8.7985,6.0302,10.8125,10.3989,-9.6020,5.9984,10.6057,0,0,0,0.1023
4696,-8.8056,5.9666,-7.1985,6.0302,10.8125,10.3989,-8.0020,5.9984,10.6057,0,0,0,0.1023
4697,-7.2056,5.9666,-5.5985,6.0302,10.8125,10.3989,-6.4020,5.9984,10.6057,0,0,0,0.1023
4698,-5.6056,5.9666,-3.9985,6.0302,10.8125,10.3989,-4.8020,5.9984,10.6057,0,0,0,0.1023
4699,-5.2000,6.0000,-3.6000,6.2000,10.4000,10.0000,-4.4011,6.0987,10.2000,0,0,0,0.3200
4700,-5.2037,5.9974,-3.5984,6.2000,10.4000,10.0000,-4.4011,6.0987,10.2000,1,0,0,0.3253
4701,-6.4000,6.0995,-4.8000,6.1005,10.0000,9.2000,-5.6000,6.1000,9.6000,0,0,0,0.0016
4702,-6.4000,6.0995,-4.8000,6.1005,10.0000,9.2000,-5.6000,6.1000,9.6000,1,0,0,0.0016
