x,y,z,motif
5.75,-17.75,4.25,sous_dalle
5.75,-17.75,4.80,hors_arene
6.25,-17.75,3.14,hors_arene
6.25,-17.75,5.48,hors_arene
6.75,-17.75,3.15,hors_arene
6.75,-17.75,5.48,sous_dalle
6.75,-17.75,5.83,hors_arene
7.25,-17.75,3.15,hors_arene
7.25,-17.75,5.83,hors_arene
7.75,-17.75,3.15,hauteur_libre
-7.75,-17.25,3.15,hors_arene
-7.25,-17.25,3.15,hors_arene
-7.25,-17.25,5.83,hors_arene
-6.75,-17.25,3.15,hors_arene
-6.75,-17.25,5.48,sous_dalle
-6.75,-17.25,5.83,hors_arene
-6.25,-17.25,3.14,hauteur_libre
-6.25,-17.25,5.48,hors_arene
-5.75,-17.25,3.40,sous_dalle
-5.75,-17.25,4.25,sous_dalle
-5.75,-17.25,4.80,hors_arene
-5.25,-17.25,3.40,sous_dalle
-5.25,-17.25,4.25,sous_dalle
-5.25,-17.25,4.80,hors_arene
-4.75,-17.25,3.15,sous_dalle
-4.75,-17.25,3.44,sous_dalle
-4.75,-17.25,4.30,sous_dalle
-4.75,-17.25,4.60,hauteur_libre
-4.25,-17.25,3.15,hors_arene
-4.25,-17.25,5.48,hors_arene
-3.75,-17.25,3.15,hors_arene
-3.75,-17.25,5.83,hors_arene
-3.25,-17.25,3.15,hors_arene
-3.25,-17.25,5.83,hors_arene
-2.75,-17.25,3.14,hauteur_libre
-2.75,-17.25,5.48,hors_arene
-2.25,-17.25,3.40,sous_dalle
-2.25,-17.25,4.25,sous_dalle
-2.25,-17.25,4.80,hors_arene
-1.75,-17.25,3.40,sous_dalle
-1.75,-17.25,4.25,sous_dalle
-1.75,-17.25,4.80,hors_arene
-1.25,-17.25,3.40,sous_dalle
-1.25,-17.25,3.97,sous_dalle
-1.25,-17.25,4.25,sous_dalle
-1.25,-17.25,4.75,sous_dalle
-1.25,-17.25,5.10,hors_arene
-0.75,-17.25,3.14,hors_arene
-0.75,-17.25,5.48,hors_arene
-0.25,-17.25,3.15,hors_arene
-0.25,-17.25,5.83,hors_arene
0.25,-17.25,3.15,hors_arene
0.25,-17.25,5.83,hors_arene
0.75,-17.25,3.14,hors_arene
0.75,-17.25,5.48,hors_arene
1.25,-17.25,3.40,sous_dalle
1.25,-17.25,3.97,sous_dalle
1.25,-17.25,4.25,sous_dalle
1.25,-17.25,4.75,sous_dalle
1.25,-17.25,5.10,hors_arene
1.75,-17.25,3.40,sous_dalle
1.75,-17.25,4.25,sous_dalle
1.75,-17.25,4.80,hors_arene
2.25,-17.25,3.40,sous_dalle
2.25,-17.25,4.25,sous_dalle
2.25,-17.25,4.80,hauteur_libre
2.75,-17.25,3.14,hors_arene
2.75,-17.25,5.48,hors_arene
3.25,-17.25,3.15,hors_arene
3.25,-17.25,5.83,hors_arene
3.75,-17.25,3.15,hors_arene
3.75,-17.25,5.83,hors_arene
4.25,-17.25,3.15,hors_arene
4.25,-17.25,5.48,hors_arene
4.75,-17.25,4.30,sous_dalle
4.75,-17.25,4.60,hors_arene
5.25,-17.25,3.41,sous_dalle
5.25,-17.25,4.26,sous_dalle
5.25,-17.25,4.80,hors_arene
5.75,-17.25,3.50,sous_dalle
5.75,-17.25,4.36,sous_dalle
5.75,-17.25,4.80,hors_arene
6.25,-17.25,3.14,hors_arene
6.25,-17.25,5.48,hors_arene
6.75,-17.25,3.15,hors_arene
6.75,-17.25,5.48,sous_dalle
6.75,-17.25,5.83,hors_arene
7.25,-17.25,3.15,hors_arene
7.25,-17.25,5.83,hors_arene
7.75,-17.25,3.15,hauteur_libre
-7.75,-16.75,3.15,hors_arene
-7.25,-16.75,3.15,hors_arene
-7.25,-16.75,5.83,hors_arene
-6.75,-16.75,3.15,hors_arene
-6.75,-16.75,5.48,sous_dalle
-6.75,-16.75,5.83,hors_arene
-6.25,-16.75,3.15,hauteur_libre
-6.25,-16.75,5.48,hors_arene
-5.75,-16.75,3.15,sous_dalle
-5.75,-16.75,3.45,sous_dalle
-5.75,-16.75,3.97,sous_dalle
-5.75,-16.75,4.60,hauteur_libre
-5.25,-16.75,3.45,sous_dalle
-5.25,-16.75,3.97,sous_dalle
-5.25,-16.75,4.60,hauteur_libre
-4.75,-16.75,3.15,sous_dalle
-4.75,-16.75,3.45,sous_dalle
-4.75,-16.75,3.97,hauteur_libre
-4.25,-16.75,3.15,hors_arene
-4.25,-16.75,5.48,hors_arene
-3.75,-16.75,3.15,hors_arene
-3.75,-16.75,5.83,hors_arene
-3.25,-16.75,3.15,hors_arene
-3.25,-16.75,5.83,hors_arene
-2.75,-16.75,3.15,hauteur_libre
-2.75,-16.75,5.48,hors_arene
-2.25,-16.75,3.60,sous_dalle
-2.25,-16.75,3.97,sous_dalle
-2.25,-16.75,4.60,hauteur_libre
-1.75,-16.75,3.15,sous_dalle
-1.75,-16.75,3.45,sous_dalle
-1.75,-16.75,3.97,sous_dalle
-1.75,-16.75,4.60,hauteur_libre
-1.25,-16.75,3.15,sous_dalle
-1.25,-16.75,3.44,sous_dalle
-1.25,-16.75,3.97,sous_dalle
-1.25,-16.75,4.60,hauteur_libre
-0.75,-16.75,3.15,hors_arene
-0.75,-16.75,5.48,hors_arene
-0.25,-16.75,3.15,hors_arene
-0.25,-16.75,5.83,hors_arene
0.25,-16.75,3.15,hors_arene
0.25,-16.75,5.83,hors_arene
0.75,-16.75,3.15,hors_arene
0.75,-16.75,5.48,hors_arene
1.25,-16.75,3.15,sous_dalle
1.25,-16.75,3.44,sous_dalle
1.25,-16.75,3.97,sous_dalle
1.25,-16.75,4.60,hauteur_libre
1.75,-16.75,3.15,sous_dalle
1.75,-16.75,3.45,sous_dalle
1.75,-16.75,3.97,sous_dalle
1.75,-16.75,4.60,hauteur_libre
2.25,-16.75,3.45,sous_dalle
2.25,-16.75,3.97,sous_dalle
2.25,-16.75,4.60,hauteur_libre
2.75,-16.75,3.32,hors_arene
2.75,-16.75,5.48,hors_arene
3.25,-16.75,3.15,hors_arene
3.25,-16.75,5.83,hors_arene
3.75,-16.75,3.15,hors_arene
3.75,-16.75,5.83,hors_arene
4.25,-16.75,3.15,hors_arene
4.25,-16.75,5.48,hors_arene
4.75,-16.75,3.45,sous_dalle
4.75,-16.75,3.97,hauteur_libre
5.25,-16.75,3.45,sous_dalle
5.25,-16.75,3.97,sous_dalle
5.25,-16.75,4.60,hauteur_libre
5.75,-16.75,3.15,sous_dalle
5.75,-16.75,3.56,sous_dalle
5.75,-16.75,3.97,sous_dalle
5.75,-16.75,4.60,hauteur_libre
6.25,-16.75,3.15,hors_arene
6.25,-16.75,5.48,hors_arene
6.75,-16.75,3.15,hors_arene
6.75,-16.75,5.48,sous_dalle
6.75,-16.75,5.83,hors_arene
7.25,-16.75,3.15,hors_arene
7.25,-16.75,5.83,hors_arene
7.75,-16.75,3.15,hauteur_libre
-7.75,-16.25,3.15,hors_arene
-7.75,-16.25,5.63,hors_arene
-7.25,-16.25,3.15,hors_arene
-7.25,-16.25,5.63,hors_arene
-6.75,-16.25,3.15,hors_arene
-6.75,-16.25,5.63,hors_arene
-6.25,-16.25,3.15,hors_arene
-6.25,-16.25,5.63,hors_arene
-5.75,-16.25,3.15,hors_arene
-5.75,-16.25,5.63,hors_arene
-5.25,-16.25,3.15,hors_arene
-5.25,-16.25,5.63,hors_arene
-4.75,-16.25,3.15,hors_arene
-4.75,-16.25,5.63,hors_arene
-4.25,-16.25,3.15,hors_arene
-4.25,-16.25,5.63,hors_arene
-3.75,-16.25,3.15,hors_arene
-3.75,-16.25,5.63,hors_arene
-3.25,-16.25,3.15,hors_arene
-3.25,-16.25,5.63,hors_arene
-2.75,-16.25,3.15,hors_arene
-2.75,-16.25,5.63,hors_arene
-2.25,-16.25,3.15,hors_arene
-2.25,-16.25,5.63,hors_arene
-1.75,-16.25,3.15,hors_arene
-1.75,-16.25,5.63,hors_arene
-1.25,-16.25,3.15,hors_arene
-1.25,-16.25,5.63,hors_arene
-0.75,-16.25,3.15,hors_arene
-0.75,-16.25,5.63,hors_arene
-0.25,-16.25,3.15,hors_arene
-0.25,-16.25,5.38,hors_arene
0.25,-16.25,3.15,hors_arene
0.25,-16.25,5.38,hors_arene
0.75,-16.25,3.15,hors_arene
0.75,-16.25,5.63,hors_arene
1.25,-16.25,3.15,hors_arene
1.25,-16.25,5.63,hors_arene
1.75,-16.25,3.15,hors_arene
1.75,-16.25,5.63,hors_arene
2.25,-16.25,3.15,hors_arene
2.25,-16.25,5.63,hors_arene
2.75,-16.25,3.15,hors_arene
2.75,-16.25,5.63,hors_arene
3.25,-16.25,3.15,hors_arene
3.25,-16.25,5.63,hors_arene
3.75,-16.25,3.15,hors_arene
3.75,-16.25,5.63,hors_arene
4.25,-16.25,3.15,hors_arene
4.25,-16.25,5.63,hors_arene
4.75,-16.25,3.15,hors_arene
4.75,-16.25,5.63,hors_arene
5.25,-16.25,3.15,hors_arene
5.25,-16.25,5.63,hors_arene
5.75,-16.25,3.15,hors_arene
5.75,-16.25,5.63,hors_arene
6.25,-16.25,3.15,hors_arene
6.25,-16.25,5.63,hors_arene
6.75,-16.25,3.15,hors_arene
6.75,-16.25,5.63,hors_arene
7.25,-16.25,3.15,hors_arene
7.25,-16.25,5.63,hors_arene
7.75,-16.25,3.15,hauteur_libre
7.75,-16.25,5.63,hors_arene
-7.75,-15.75,3.15,hors_arene
-7.75,-15.75,5.35,sous_dalle
-7.75,-15.75,5.63,hors_arene
-7.25,-15.75,3.15,hors_arene
-7.25,-15.75,5.63,hors_arene
-6.75,-15.75,3.15,hors_arene
-6.75,-15.75,5.63,hors_arene
-6.25,-15.75,3.15,hors_arene
-6.25,-15.75,5.63,hors_arene
-5.75,-15.75,3.54,hors_arene
-5.75,-15.75,5.63,hors_arene
-5.25,-15.75,3.54,hors_arene
-5.25,-15.75,5.63,hors_arene
-4.75,-15.75,3.15,hors_arene
-4.75,-15.75,5.63,hors_arene
-4.25,-15.75,3.15,hors_arene
-4.25,-15.75,5.63,hors_arene
-3.75,-15.75,3.15,hors_arene
-3.75,-15.75,5.63,hors_arene
-3.25,-15.75,3.15,hors_arene
-3.25,-15.75,5.63,hors_arene
-2.75,-15.75,3.15,hors_arene
-2.75,-15.75,5.63,hors_arene
-2.25,-15.75,3.15,hors_arene
-2.25,-15.75,5.63,hors_arene
-1.75,-15.75,3.15,hors_arene
-1.75,-15.75,5.63,hors_arene
-1.25,-15.75,3.15,hors_arene
-1.25,-15.75,5.63,hors_arene
-0.75,-15.75,3.15,hors_arene
-0.75,-15.75,5.35,sous_dalle
-0.75,-15.75,5.63,hors_arene
-0.25,-15.75,3.15,hors_arene
-0.25,-15.75,5.35,hors_arene
0.25,-15.75,3.15,hors_arene
0.25,-15.75,5.35,hors_arene
0.75,-15.75,3.15,hors_arene
0.75,-15.75,5.35,sous_dalle
0.75,-15.75,5.63,hors_arene
1.25,-15.75,3.15,hors_arene
1.25,-15.75,5.63,hors_arene
1.75,-15.75,3.15,hors_arene
1.75,-15.75,5.63,hors_arene
2.25,-15.75,3.15,hors_arene
2.25,-15.75,5.63,hors_arene
2.75,-15.75,3.15,hors_arene
2.75,-15.75,5.63,hors_arene
3.25,-15.75,3.15,hors_arene
3.25,-15.75,5.63,hors_arene
3.75,-15.75,3.15,hors_arene
3.75,-15.75,5.63,hors_arene
4.25,-15.75,3.15,hors_arene
4.25,-15.75,5.63,hors_arene
4.75,-15.75,3.15,hors_arene
4.75,-15.75,5.63,hors_arene
5.25,-15.75,3.15,hors_arene
5.25,-15.75,5.63,hors_arene
5.75,-15.75,3.15,hors_arene
5.75,-15.75,5.63,hors_arene
6.25,-15.75,3.15,hors_arene
6.25,-15.75,5.63,hors_arene
6.75,-15.75,3.15,hors_arene
6.75,-15.75,5.63,hors_arene
7.25,-15.75,3.15,hors_arene
7.25,-15.75,5.63,hors_arene
7.75,-15.75,3.15,sous_dalle
7.75,-15.75,5.35,sous_dalle
7.75,-15.75,5.63,hors_arene
-7.75,-15.25,3.15,hors_arene
-7.75,-15.25,5.35,sous_dalle
-7.75,-15.25,5.63,hors_arene
-7.25,-15.25,3.15,hauteur_libre
-7.25,-15.25,5.63,hors_arene
-6.75,-15.25,3.15,hors_arene
-6.75,-15.25,5.63,hauteur_libre
-6.25,-15.25,3.15,hors_arene
-6.25,-15.25,5.63,hors_arene
-5.75,-15.25,3.15,hors_arene
-5.75,-15.25,5.63,hors_arene
-5.25,-15.25,3.15,hors_arene
-5.25,-15.25,5.63,hauteur_libre
-4.75,-15.25,3.15,hors_arene
-4.75,-15.25,5.63,hors_arene
-4.25,-15.25,3.15,hors_arene
-4.25,-15.25,5.63,hauteur_libre
-3.75,-15.25,3.15,hors_arene
-3.75,-15.25,5.63,hors_arene
-3.25,-15.25,3.15,hors_arene
-3.25,-15.25,5.63,hors_arene
-2.75,-15.25,3.15,hors_arene
-2.75,-15.25,5.63,hauteur_libre
-2.25,-15.25,3.15,hors_arene
-2.25,-15.25,5.63,hors_arene
-1.75,-15.25,3.15,hors_arene
-1.75,-15.25,5.63,hors_arene
-1.25,-15.25,3.15,hauteur_libre
-1.25,-15.25,5.63,hauteur_libre
-0.75,-15.25,4.95,hors_arene
-0.25,-15.25,3.16,hauteur_libre
-0.25,-15.25,4.45,sous_dalle
-0.25,-15.25,4.95,hors_arene
0.25,-15.25,3.16,hauteur_libre
0.25,-15.25,4.45,sous_dalle
0.25,-15.25,4.95,hors_arene
0.75,-15.25,4.95,hors_arene
1.25,-15.25,3.15,hors_arene
1.25,-15.25,5.63,hors_arene
1.75,-15.25,3.15,hors_arene
1.75,-15.25,5.63,hauteur_libre
2.25,-15.25,3.15,hors_arene
2.25,-15.25,5.63,hors_arene
2.75,-15.25,3.15,hors_arene
2.75,-15.25,5.63,hors_arene
3.25,-15.25,3.15,hors_arene
3.25,-15.25,5.63,hauteur_libre
3.75,-15.25,3.15,hors_arene
3.75,-15.25,5.63,hors_arene
4.25,-15.25,3.15,hors_arene
4.25,-15.25,5.63,hors_arene
4.75,-15.25,3.15,hors_arene
4.75,-15.25,5.63,hauteur_libre
5.25,-15.25,3.15,hors_arene
5.25,-15.25,5.63,hors_arene
5.75,-15.25,3.15,hors_arene
5.75,-15.25,5.63,hauteur_libre
6.25,-15.25,3.15,hors_arene
6.25,-15.25,5.63,hors_arene
6.75,-15.25,3.15,hors_arene
6.75,-15.25,5.63,hors_arene
7.25,-15.25,3.15,hors_arene
7.25,-15.25,5.63,hors_arene
7.75,-15.25,3.15,hauteur_libre
7.75,-15.25,5.35,sous_dalle
7.75,-15.25,5.63,hors_arene
-10.75,-14.75,1.58,hauteur_libre
-10.75,-14.75,2.50,hauteur_libre
-10.75,-14.75,3.45,sous_dalle
-10.75,-14.75,4.05,hauteur_libre
-10.75,-14.75,7.15,hors_arene
-10.25,-14.75,1.58,hauteur_libre
-10.25,-14.75,2.50,hauteur_libre
-10.25,-14.75,7.15,hors_arene
-9.75,-14.75,1.58,hauteur_libre
-9.75,-14.75,2.50,hauteur_libre
-9.75,-14.75,3.45,sous_dalle
-9.75,-14.75,4.05,hauteur_libre
-9.75,-14.75,7.15,hors_arene
-9.25,-14.75,1.58,hauteur_libre
-9.25,-14.75,2.50,hauteur_libre
-9.25,-14.75,7.15,hors_arene
-7.75,-14.75,3.47,hauteur_libre
-6.75,-14.75,5.63,hauteur_libre
-5.25,-14.75,5.63,hauteur_libre
-4.25,-14.75,5.63,hauteur_libre
-4.25,-14.75,6.98,hors_arene
-2.75,-14.75,5.63,hauteur_libre
-1.25,-14.75,3.15,hauteur_libre
-1.25,-14.75,5.35,sous_dalle
-1.25,-14.75,5.63,hauteur_libre
-0.75,-14.75,4.95,sous_dalle
0.75,-14.75,3.13,hauteur_libre
0.75,-14.75,4.95,sous_dalle
1.25,-14.75,5.35,sous_dalle
1.75,-14.75,5.63,hauteur_libre
2.25,-14.75,3.15,sous_dalle
3.25,-14.75,5.63,hauteur_libre
4.75,-14.75,5.63,hauteur_libre
5.75,-14.75,5.63,hauteur_libre
9.25,-14.75,1.58,hauteur_libre
9.25,-14.75,2.50,hauteur_libre
9.25,-14.75,7.15,hors_arene
9.75,-14.75,1.58,hauteur_libre
9.75,-14.75,2.50,hauteur_libre
9.75,-14.75,3.45,sous_dalle
9.75,-14.75,4.05,hauteur_libre
9.75,-14.75,7.15,hors_arene
10.25,-14.75,1.58,hauteur_libre
10.25,-14.75,2.50,hauteur_libre
10.25,-14.75,7.15,hors_arene
10.75,-14.75,1.58,hauteur_libre
10.75,-14.75,2.50,hauteur_libre
10.75,-14.75,3.45,sous_dalle
10.75,-14.75,4.05,hauteur_libre
10.75,-14.75,7.15,hors_arene
-11.25,-14.25,3.45,sous_dalle
-11.25,-14.25,4.05,hauteur_libre
-10.75,-14.25,1.58,hauteur_libre
-10.75,-14.25,2.80,hauteur_libre
-10.75,-14.25,6.41,sous_dalle
-10.75,-14.25,7.15,hors_arene
-10.25,-14.25,1.58,hauteur_libre
-10.25,-14.25,2.57,hauteur_libre
-10.25,-14.25,3.66,sous_dalle
-10.25,-14.25,7.15,hors_arene
-9.75,-14.25,1.58,hauteur_libre
-9.75,-14.25,2.55,sous_dalle
-9.75,-14.25,3.15,hauteur_libre
-9.75,-14.25,7.15,hors_arene
-9.25,-14.25,1.58,hauteur_libre
-9.25,-14.25,2.50,hauteur_libre
-9.25,-14.25,3.45,sous_dalle
-9.25,-14.25,7.15,hors_arene
-7.25,-14.25,3.15,sous_dalle
-7.25,-14.25,3.47,hauteur_libre
-6.75,-14.25,3.17,sous_dalle
-6.75,-14.25,5.63,hauteur_libre
-5.25,-14.25,5.63,hauteur_libre
-4.25,-14.25,5.63,hauteur_libre
-4.25,-14.25,6.98,hors_arene
-2.75,-14.25,5.63,hauteur_libre
-1.75,-14.25,3.15,hauteur_libre
0.75,-14.25,2.94,hauteur_libre
1.75,-14.25,5.63,hauteur_libre
3.25,-14.25,5.63,hauteur_libre
4.75,-14.25,5.63,hauteur_libre
5.25,-14.25,3.15,hauteur_libre
5.75,-14.25,3.15,hauteur_libre
5.75,-14.25,5.63,hauteur_libre
6.25,-14.25,3.15,hauteur_libre
7.25,-14.25,3.15,sous_dalle
7.25,-14.25,3.45,hauteur_libre
9.25,-14.25,1.58,hauteur_libre
9.25,-14.25,2.50,hauteur_libre
9.25,-14.25,3.45,sous_dalle
9.25,-14.25,4.05,hauteur_libre
9.25,-14.25,7.15,hors_arene
9.75,-14.25,1.58,hauteur_libre
9.75,-14.25,2.55,sous_dalle
9.75,-14.25,3.15,hauteur_libre
9.75,-14.25,7.15,hors_arene
10.25,-14.25,1.58,hauteur_libre
10.25,-14.25,2.57,hauteur_libre
10.25,-14.25,3.66,sous_dalle
10.25,-14.25,7.15,hors_arene
10.75,-14.25,1.58,hauteur_libre
10.75,-14.25,2.80,hauteur_libre
10.75,-14.25,6.41,sous_dalle
10.75,-14.25,7.15,hors_arene
11.25,-14.25,3.45,sous_dalle
-11.25,-13.75,4.05,hauteur_libre
-10.75,-13.75,1.58,hauteur_libre
-10.75,-13.75,2.55,hauteur_libre
-10.75,-13.75,7.15,hors_arene
-10.25,-13.75,1.58,hauteur_libre
-10.25,-13.75,3.49,hauteur_libre
-10.25,-13.75,7.15,hors_arene
-9.75,-13.75,1.58,hauteur_libre
-9.75,-13.75,2.57,hauteur_libre
-9.75,-13.75,4.25,hauteur_libre
-9.75,-13.75,7.15,hors_arene
-9.25,-13.75,1.58,hauteur_libre
-9.25,-13.75,2.66,sous_dalle
-9.25,-13.75,3.45,sous_dalle
-9.25,-13.75,7.15,hors_arene
-6.75,-13.75,3.15,sous_dalle
-6.75,-13.75,3.47,hauteur_libre
-6.75,-13.75,5.35,hauteur_libre
-6.25,-13.75,5.63,hauteur_libre
-6.25,-13.75,6.97,hors_arene
-5.75,-13.75,5.63,hauteur_libre
-5.75,-13.75,6.97,hors_arene
-5.25,-13.75,5.63,hauteur_libre
-5.25,-13.75,6.97,hors_arene
-4.75,-13.75,5.63,hauteur_libre
-4.75,-13.75,6.97,hors_arene
-4.25,-13.75,5.63,hauteur_libre
-4.25,-13.75,6.98,hors_arene
-3.75,-13.75,5.63,hauteur_libre
-3.75,-13.75,6.97,hors_arene
-3.25,-13.75,5.63,hauteur_libre
-3.25,-13.75,6.97,hors_arene
-2.75,-13.75,5.63,hauteur_libre
-2.75,-13.75,6.97,hors_arene
-2.25,-13.75,3.53,hauteur_libre
-2.25,-13.75,5.63,hauteur_libre
-2.25,-13.75,6.97,hors_arene
-1.75,-13.75,5.22,hauteur_libre
-1.75,-13.75,6.97,hors_arene
-1.25,-13.75,5.22,hauteur_libre
-1.25,-13.75,6.97,hors_arene
-0.75,-13.75,6.97,hors_arene
-0.25,-13.75,6.97,hors_arene
0.25,-13.75,6.97,hors_arene
0.75,-13.75,5.22,hauteur_libre
0.75,-13.75,6.97,hors_arene
1.25,-13.75,5.22,hauteur_libre
1.25,-13.75,6.97,hors_arene
1.75,-13.75,5.22,hauteur_libre
1.75,-13.75,6.97,hors_arene
2.25,-13.75,5.63,hauteur_libre
2.25,-13.75,6.97,hors_arene
2.75,-13.75,5.63,hauteur_libre
2.75,-13.75,6.97,hors_arene
3.25,-13.75,5.63,hauteur_libre
3.25,-13.75,6.97,hors_arene
3.75,-13.75,5.63,hauteur_libre
3.75,-13.75,6.97,hors_arene
4.25,-13.75,5.63,hauteur_libre
4.25,-13.75,6.97,hors_arene
4.75,-13.75,3.15,hauteur_libre
4.75,-13.75,5.63,hauteur_libre
4.75,-13.75,6.97,hors_arene
5.25,-13.75,5.63,hauteur_libre
5.25,-13.75,6.97,hors_arene
5.75,-13.75,3.33,sous_dalle
5.75,-13.75,5.63,hauteur_libre
5.75,-13.75,6.97,hors_arene
6.25,-13.75,3.33,sous_dalle
6.25,-13.75,5.63,hauteur_libre
6.25,-13.75,6.97,hors_arene
6.75,-13.75,3.15,sous_dalle
6.75,-13.75,3.45,hauteur_libre
9.25,-13.75,1.58,hauteur_libre
9.25,-13.75,2.66,sous_dalle
9.25,-13.75,3.45,sous_dalle
9.25,-13.75,4.05,hauteur_libre
9.25,-13.75,7.15,hors_arene
9.75,-13.75,1.58,hauteur_libre
9.75,-13.75,2.57,hauteur_libre
9.75,-13.75,7.15,hors_arene
10.25,-13.75,1.58,hauteur_libre
10.25,-13.75,3.49,hauteur_libre
10.25,-13.75,7.15,hors_arene
10.75,-13.75,1.58,hauteur_libre
10.75,-13.75,2.55,hauteur_libre
10.75,-13.75,4.25,hauteur_libre
10.75,-13.75,7.15,hors_arene
-13.75,-13.25,3.78,hauteur_libre
-13.75,-13.25,6.70,sous_dalle
-13.75,-13.25,7.10,hors_arene
-13.25,-13.25,3.78,hauteur_libre
-13.25,-13.25,6.76,sous_dalle
-13.25,-13.25,7.10,hors_arene
-12.75,-13.25,3.72,sous_dalle
-12.75,-13.25,6.76,sous_dalle
-12.75,-13.25,7.10,hors_arene
-12.25,-13.25,3.60,sous_dalle
-12.25,-13.25,7.10,hors_arene
-11.75,-13.25,3.50,sous_dalle
-11.75,-13.25,7.10,hors_arene
-11.25,-13.25,3.50,sous_dalle
-11.25,-13.25,4.15,hauteur_libre
-11.25,-13.25,6.77,sous_dalle
-11.25,-13.25,7.10,hors_arene
-10.75,-13.25,1.58,hauteur_libre
-10.75,-13.25,4.50,sous_dalle
-10.75,-13.25,4.91,hauteur_libre
-10.75,-13.25,6.76,sous_dalle
-10.75,-13.25,7.15,hors_arene
-10.25,-13.25,1.58,hauteur_libre
-10.25,-13.25,4.25,hauteur_libre
-10.25,-13.25,7.15,hors_arene
-9.75,-13.25,1.58,hauteur_libre
-9.75,-13.25,6.42,sous_dalle
-9.75,-13.25,7.15,hors_arene
-9.25,-13.25,1.58,hauteur_libre
-9.25,-13.25,2.50,hauteur_libre
-9.25,-13.25,7.10,hors_arene
-6.25,-13.25,3.15,sous_dalle
-6.25,-13.25,3.47,hauteur_libre
-6.25,-13.25,5.35,hauteur_libre
-6.25,-13.25,6.97,hors_arene
-5.75,-13.25,5.63,hauteur_libre
-5.75,-13.25,6.97,hors_arene
-5.25,-13.25,5.63,hauteur_libre
-5.25,-13.25,6.97,hors_arene
-4.75,-13.25,5.63,hauteur_libre
-4.75,-13.25,6.97,hors_arene
-4.25,-13.25,5.63,hauteur_libre
-4.25,-13.25,6.98,hors_arene
-3.75,-13.25,5.63,hauteur_libre
-3.75,-13.25,6.97,hors_arene
-3.25,-13.25,5.63,hauteur_libre
-3.25,-13.25,6.97,hors_arene
-2.75,-13.25,3.15,hauteur_libre
-2.75,-13.25,5.63,hauteur_libre
-2.75,-13.25,6.97,hors_arene
-2.25,-13.25,3.44,hauteur_libre
-2.25,-13.25,4.48,sous_dalle
-2.25,-13.25,6.97,hors_arene
-1.75,-13.25,6.97,hors_arene
-1.25,-13.25,6.97,hors_arene
-0.75,-13.25,6.97,hors_arene
-0.25,-13.25,6.97,hors_arene
0.25,-13.25,6.97,hors_arene
0.75,-13.25,6.97,hors_arene
1.25,-13.25,6.97,hors_arene
1.75,-13.25,6.97,hors_arene
2.25,-13.25,3.44,hauteur_libre
2.25,-13.25,4.48,sous_dalle
2.25,-13.25,6.97,hors_arene
2.75,-13.25,5.63,hauteur_libre
2.75,-13.25,6.97,hors_arene
3.25,-13.25,5.63,hauteur_libre
3.25,-13.25,6.97,hors_arene
3.75,-13.25,5.63,hauteur_libre
3.75,-13.25,6.97,hors_arene
4.25,-13.25,5.63,hauteur_libre
4.25,-13.25,6.97,hors_arene
4.75,-13.25,3.33,sous_dalle
4.75,-13.25,5.63,hauteur_libre
4.75,-13.25,6.97,hors_arene
5.25,-13.25,3.33,sous_dalle
5.25,-13.25,5.63,hauteur_libre
5.25,-13.25,6.97,hors_arene
5.75,-13.25,5.63,hauteur_libre
5.75,-13.25,6.97,hors_arene
6.25,-13.25,3.15,sous_dalle
6.25,-13.25,3.45,hauteur_libre
6.25,-13.25,5.35,hauteur_libre
6.25,-13.25,6.97,hors_arene
9.25,-13.25,1.58,hauteur_libre
9.25,-13.25,2.50,hauteur_libre
9.25,-13.25,7.10,hors_arene
9.75,-13.25,1.58,hauteur_libre
9.75,-13.25,6.42,sous_dalle
9.75,-13.25,7.15,hors_arene
10.25,-13.25,1.58,hauteur_libre
10.25,-13.25,4.25,hauteur_libre
10.25,-13.25,7.15,hors_arene
10.75,-13.25,1.58,hauteur_libre
10.75,-13.25,2.55,hauteur_libre
10.75,-13.25,4.50,sous_dalle
10.75,-13.25,4.91,hauteur_libre
10.75,-13.25,6.76,sous_dalle
10.75,-13.25,7.15,hors_arene
11.25,-13.25,3.50,sous_dalle
11.25,-13.25,7.10,hors_arene
11.75,-13.25,3.50,sous_dalle
11.75,-13.25,7.10,hors_arene
12.25,-13.25,3.60,sous_dalle
12.25,-13.25,6.76,sous_dalle
12.25,-13.25,7.10,hors_arene
12.75,-13.25,3.72,sous_dalle
12.75,-13.25,6.76,sous_dalle
12.75,-13.25,7.10,hors_arene
13.25,-13.25,3.78,hauteur_libre
13.25,-13.25,6.76,sous_dalle
13.25,-13.25,7.10,hors_arene
13.75,-13.25,3.78,hauteur_libre
13.75,-13.25,6.76,sous_dalle
13.75,-13.25,7.10,hors_arene
-14.25,-12.75,3.81,sous_dalle
-14.25,-12.75,4.44,hauteur_libre
-14.25,-12.75,7.10,sous_dalle
-14.25,-12.75,7.70,hors_arene
-13.75,-12.75,5.05,hauteur_libre
-13.75,-12.75,6.39,hauteur_libre
-13.75,-12.75,7.70,hors_arene
-13.25,-12.75,7.70,hors_arene
-12.75,-12.75,7.70,hors_arene
-12.25,-12.75,7.70,hors_arene
-11.75,-12.75,7.70,hors_arene
-11.25,-12.75,7.70,hors_arene
-10.75,-12.75,7.70,hors_arene
-10.25,-12.75,7.70,hors_arene
