x,y,z,motif
9.75,23.75,-1.96,hors_arene
9.75,23.75,1.02,hors_arene
9.75,23.75,5.94,hors_arene
9.75,23.75,10.20,hors_arene
10.25,23.75,-2.28,sous_dalle
10.25,23.75,-1.96,hors_arene
10.25,23.75,1.02,hauteur_libre
10.25,23.75,5.94,hors_arene
10.25,23.75,10.20,hors_arene
10.75,23.75,-2.28,sous_dalle
10.75,23.75,-1.96,hors_arene
11.25,23.75,-2.28,sous_dalle
11.25,23.75,-1.96,hors_arene
11.75,23.75,-2.28,sous_dalle
11.75,23.75,-1.96,hors_arene
12.25,23.75,-2.28,sous_dalle
12.25,23.75,-1.96,hors_arene
12.75,23.75,-2.28,sous_dalle
12.75,23.75,-1.96,hors_arene
13.25,23.75,-2.28,sous_dalle
13.25,23.75,-1.96,hors_arene
13.75,23.75,-2.28,sous_dalle
13.75,23.75,-1.96,hors_arene
14.25,23.75,-2.28,sous_dalle
14.25,23.75,-1.96,hors_arene
14.75,23.75,-2.28,sous_dalle
14.75,23.75,-1.96,hors_arene
15.25,23.75,-2.28,sous_dalle
15.25,23.75,-1.96,hors_arene
15.75,23.75,-2.28,sous_dalle
15.75,23.75,-1.96,hors_arene
16.25,23.75,-2.28,sous_dalle
16.25,23.75,-1.96,hors_arene
16.75,23.75,-2.28,sous_dalle
16.75,23.75,-1.96,hors_arene
17.25,23.75,-2.28,sous_dalle
17.25,23.75,-1.96,hors_arene
17.75,23.75,-2.28,sous_dalle
17.75,23.75,-1.96,hors_arene
18.25,23.75,-2.28,sous_dalle
18.25,23.75,-1.96,hors_arene
18.75,23.75,-2.28,sous_dalle
18.75,23.75,-1.96,hors_arene
19.25,23.75,-2.28,sous_dalle
19.25,23.75,-1.96,hors_arene
19.75,23.75,-2.28,sous_dalle
19.75,23.75,-1.96,hors_arene
20.25,23.75,-2.28,sous_dalle
20.25,23.75,-1.96,hors_arene
20.75,23.75,-2.28,sous_dalle
20.75,23.75,-1.96,hors_arene
21.25,23.75,-2.28,sous_dalle
21.25,23.75,-1.96,hors_arene
21.75,23.75,-2.28,sous_dalle
21.75,23.75,-1.96,hors_arene
22.25,23.75,-2.28,sous_dalle
22.25,23.75,-1.96,hors_arene
22.75,23.75,-2.28,sous_dalle
22.75,23.75,-1.96,hors_arene
23.25,23.75,-2.28,sous_dalle
23.25,23.75,-1.96,hors_arene
23.75,23.75,-2.28,sous_dalle
23.75,23.75,-1.96,hors_arene
24.25,23.75,-2.28,sous_dalle
24.25,23.75,-1.96,hors_arene
24.75,23.75,-2.28,sous_dalle
24.75,23.75,-1.96,hors_arene
25.25,23.75,-2.28,sous_dalle
25.25,23.75,-1.96,hors_arene
25.75,23.75,-2.28,sous_dalle
25.75,23.75,-1.96,hors_arene
26.25,23.75,-2.28,sous_dalle
26.25,23.75,-1.96,hors_arene
26.75,23.75,-2.28,sous_dalle
26.75,23.75,-1.96,hors_arene
27.25,23.75,-2.28,sous_dalle
27.25,23.75,-1.96,hors_arene
27.75,23.75,-2.28,sous_dalle
27.75,23.75,-1.96,hors_arene
28.25,23.75,-2.28,sous_dalle
28.25,23.75,-1.96,hors_arene
28.75,23.75,-2.28,sous_dalle
28.75,23.75,-1.96,hors_arene
29.25,23.75,-2.28,sous_dalle
29.25,23.75,-1.96,hors_arene
29.75,23.75,-2.28,sous_dalle
29.75,23.75,-1.96,hors_arene
-24.75,24.25,-2.28,sous_dalle
-24.75,24.25,-1.96,hors_arene
-24.25,24.25,-2.28,sous_dalle
-24.25,24.25,-1.96,hors_arene
-23.75,24.25,-2.28,sous_dalle
-23.75,24.25,-1.96,hors_arene
-23.25,24.25,-2.28,sous_dalle
-23.25,24.25,-1.96,hors_arene
-22.75,24.25,-2.28,sous_dalle
-22.75,24.25,-1.96,hors_arene
-22.25,24.25,-2.28,sous_dalle
-22.25,24.25,-1.96,hors_arene
-21.75,24.25,-2.28,sous_dalle
-21.75,24.25,-1.96,hors_arene
-21.25,24.25,-2.28,sous_dalle
-21.25,24.25,-1.96,hors_arene
-20.75,24.25,-2.28,sous_dalle
-20.75,24.25,-1.96,hors_arene
-20.25,24.25,-2.28,sous_dalle
-20.25,24.25,-1.96,hors_arene
-19.75,24.25,-2.28,sous_dalle
-19.75,24.25,-1.96,hors_arene
-19.25,24.25,-2.28,sous_dalle
-19.25,24.25,-1.96,hors_arene
-18.75,24.25,-2.28,sous_dalle
-18.75,24.25,-1.96,hors_arene
-18.25,24.25,-2.28,sous_dalle
-18.25,24.25,-1.96,hors_arene
-17.75,24.25,-2.28,sous_dalle
-17.75,24.25,-1.96,hors_arene
-17.25,24.25,-2.28,sous_dalle
-17.25,24.25,-1.96,hors_arene
-16.75,24.25,-2.28,sous_dalle
-16.75,24.25,-1.96,hors_arene
-16.25,24.25,-2.28,sous_dalle
-16.25,24.25,-1.96,hors_arene
-15.75,24.25,-2.28,sous_dalle
-15.75,24.25,-1.96,hors_arene
-15.25,24.25,-2.28,sous_dalle
-15.25,24.25,-1.96,hors_arene
-14.75,24.25,-2.28,sous_dalle
-14.75,24.25,-1.96,hors_arene
-14.25,24.25,-2.28,sous_dalle
-14.25,24.25,-1.96,hors_arene
-13.75,24.25,-2.28,sous_dalle
-13.75,24.25,-1.96,hors_arene
-13.25,24.25,-2.28,sous_dalle
-13.25,24.25,-1.96,hors_arene
-12.75,24.25,-2.28,sous_dalle
-12.75,24.25,-1.96,hors_arene
-12.25,24.25,-2.28,sous_dalle
-12.25,24.25,-1.96,hors_arene
-11.75,24.25,-2.28,sous_dalle
-11.75,24.25,-1.96,hors_arene
-11.25,24.25,-2.28,sous_dalle
-11.25,24.25,-1.96,hors_arene
-10.75,24.25,-2.28,sous_dalle
-10.75,24.25,-1.96,hors_arene
-10.25,24.25,-2.28,sous_dalle
-10.25,24.25,-1.96,hors_arene
-9.75,24.25,-2.28,sous_dalle
-9.75,24.25,-1.96,hors_arene
-9.25,24.25,-2.28,sous_dalle
-9.25,24.25,-1.96,hors_arene
-8.75,24.25,-2.28,sous_dalle
-8.75,24.25,-1.96,hors_arene
-8.25,24.25,-2.28,sous_dalle
-8.25,24.25,-1.96,hors_arene
-7.75,24.25,-2.28,sous_dalle
-7.75,24.25,-1.96,hors_arene
-7.25,24.25,-2.28,sous_dalle
-7.25,24.25,-1.96,hors_arene
-6.75,24.25,-2.28,sous_dalle
-6.75,24.25,-1.96,hors_arene
-6.25,24.25,-2.28,sous_dalle
-6.25,24.25,-1.96,hors_arene
-5.75,24.25,-2.28,sous_dalle
-5.75,24.25,-1.96,hors_arene
-5.25,24.25,-2.28,sous_dalle
-5.25,24.25,-1.96,hors_arene
-5.25,24.25,5.55,sous_dalle
-5.25,24.25,5.92,hauteur_libre
-5.25,24.25,6.76,hors_arene
-5.25,24.25,9.06,hors_arene
-4.75,24.25,-2.28,sous_dalle
-4.75,24.25,-1.96,hors_arene
-4.75,24.25,5.92,hauteur_libre
-4.75,24.25,6.76,hors_arene
-4.25,24.25,-2.28,sous_dalle
-4.25,24.25,-1.96,hors_arene
-4.25,24.25,5.92,hauteur_libre
-4.25,24.25,6.76,hors_arene
-3.75,24.25,-2.28,sous_dalle
-3.75,24.25,-1.96,hors_arene
-3.25,24.25,-2.28,sous_dalle
-3.25,24.25,-1.96,hors_arene
-2.75,24.25,-2.28,sous_dalle
-2.75,24.25,-1.96,hors_arene
-2.75,24.25,9.46,hors_arene
-2.25,24.25,-2.28,sous_dalle
-2.25,24.25,-1.96,hors_arene
-2.25,24.25,6.00,hors_arene
-2.25,24.25,9.46,hors_arene
-1.75,24.25,-2.28,sous_dalle
-1.75,24.25,-1.96,hors_arene
-1.75,24.25,5.99,hors_arene
-1.75,24.25,9.46,hors_arene
-1.25,24.25,-2.28,sous_dalle
-1.25,24.25,-1.96,hors_arene
-1.25,24.25,5.99,hors_arene
-1.25,24.25,9.46,hors_arene
-0.75,24.25,-2.28,sous_dalle
-0.75,24.25,-1.96,hors_arene
-0.75,24.25,5.98,hors_arene
-0.75,24.25,9.46,hors_arene
-0.25,24.25,-2.28,sous_dalle
-0.25,24.25,-1.96,hors_arene
-0.25,24.25,5.97,hors_arene
-0.25,24.25,9.46,hors_arene
0.25,24.25,-2.28,sous_dalle
0.25,24.25,-1.96,hors_arene
0.25,24.25,5.97,hors_arene
0.25,24.25,9.46,hors_arene
0.75,24.25,-2.28,sous_dalle
0.75,24.25,-1.96,hors_arene
0.75,24.25,5.96,hors_arene
0.75,24.25,9.46,hors_arene
1.25,24.25,-2.28,sous_dalle
1.25,24.25,-1.96,hors_arene
1.25,24.25,1.93,hors_arene
1.25,24.25,9.46,hors_arene
1.75,24.25,-2.28,sous_dalle
1.75,24.25,-1.96,hors_arene
1.75,24.25,1.93,hors_arene
1.75,24.25,9.46,hors_arene
2.25,24.25,-2.28,sous_dalle
2.25,24.25,-1.96,hors_arene
2.25,24.25,1.50,sous_dalle
2.25,24.25,1.93,hors_arene
2.25,24.25,5.94,hors_arene
2.25,24.25,9.46,hors_arene
2.75,24.25,-2.28,sous_dalle
2.75,24.25,-1.96,hors_arene
2.75,24.25,1.50,hauteur_libre
2.75,24.25,5.94,sous_dalle
2.75,24.25,9.46,hors_arene
3.25,24.25,-2.28,sous_dalle
3.25,24.25,-1.96,hors_arene
3.25,24.25,5.90,hauteur_libre
3.25,24.25,6.74,sous_dalle
3.25,24.25,7.31,sous_dalle
3.25,24.25,7.59,sous_dalle
3.25,24.25,8.21,hors_arene
3.75,24.25,-2.28,sous_dalle
3.75,24.25,-1.96,hors_arene
3.75,24.25,5.90,hauteur_libre
3.75,24.25,7.59,sous_dalle
3.75,24.25,8.21,hors_arene
4.25,24.25,-2.28,sous_dalle
4.25,24.25,-1.96,hors_arene
4.25,24.25,5.90,hauteur_libre
4.25,24.25,7.59,sous_dalle
4.25,24.25,8.21,hors_arene
4.75,24.25,-2.28,sous_dalle
4.75,24.25,-1.96,hors_arene
4.75,24.25,5.90,hauteur_libre
4.75,24.25,7.59,sous_dalle
4.75,24.25,8.21,hors_arene
5.25,24.25,-2.28,sous_dalle
5.25,24.25,-1.96,hors_arene
5.25,24.25,5.90,hauteur_libre
5.25,24.25,7.59,sous_dalle
5.25,24.25,8.21,hors_arene
5.75,24.25,-2.28,sous_dalle
5.75,24.25,-1.96,hors_arene
5.75,24.25,5.90,hauteur_libre
5.75,24.25,7.59,sous_dalle
5.75,24.25,8.21,hors_arene
6.25,24.25,-2.28,sous_dalle
6.25,24.25,-1.96,hors_arene
6.25,24.25,5.90,hauteur_libre
6.25,24.25,7.59,sous_dalle
6.25,24.25,8.21,hors_arene
6.75,24.25,-2.28,sous_dalle
6.75,24.25,-1.96,hors_arene
6.75,24.25,5.90,hauteur_libre
6.75,24.25,7.59,sous_dalle
6.75,24.25,8.21,hors_arene
7.25,24.25,-2.28,sous_dalle
7.25,24.25,-1.96,hors_arene
7.25,24.25,5.90,hauteur_libre
7.25,24.25,7.59,sous_dalle
7.25,24.25,8.21,hors_arene
7.75,24.25,-2.28,sous_dalle
7.75,24.25,-1.96,hors_arene
7.75,24.25,5.90,hauteur_libre
7.75,24.25,7.59,sous_dalle
7.75,24.25,8.21,hors_arene
8.25,24.25,-2.28,sous_dalle
8.25,24.25,-1.96,hors_arene
8.25,24.25,1.02,hors_arene
8.25,24.25,5.94,hors_arene
8.75,24.25,-2.28,sous_dalle
8.75,24.25,-1.96,hors_arene
8.75,24.25,1.02,hors_arene
8.75,24.25,5.94,hors_arene
9.25,24.25,-2.28,sous_dalle
9.25,24.25,-1.96,hors_arene
9.25,24.25,1.02,hors_arene
9.25,24.25,5.94,hors_arene
9.75,24.25,-2.28,sous_dalle
9.75,24.25,-1.96,hors_arene
9.75,24.25,1.02,hors_arene
9.75,24.25,5.94,hors_arene
10.25,24.25,-2.28,sous_dalle
10.25,24.25,-1.96,hors_arene
10.25,24.25,1.02,hauteur_libre
10.25,24.25,5.94,hors_arene
10.75,24.25,-2.28,sous_dalle
10.75,24.25,-1.96,hors_arene
11.25,24.25,-2.28,sous_dalle
11.25,24.25,-1.96,hors_arene
11.75,24.25,-2.28,sous_dalle
11.75,24.25,-1.96,hors_arene
12.25,24.25,-2.28,sous_dalle
12.25,24.25,-1.96,hors_arene
12.75,24.25,-2.28,sous_dalle
12.75,24.25,-1.96,hors_arene
13.25,24.25,-2.28,sous_dalle
13.25,24.25,-1.96,hors_arene
13.75,24.25,-2.28,sous_dalle
13.75,24.25,-1.96,hors_arene
14.25,24.25,-2.28,sous_dalle
14.25,24.25,-1.96,hors_arene
14.75,24.25,-2.28,sous_dalle
14.75,24.25,-1.96,hors_arene
15.25,24.25,-2.28,sous_dalle
15.25,24.25,-1.96,hors_arene
15.75,24.25,-2.28,sous_dalle
15.75,24.25,-1.96,hors_arene
16.25,24.25,-2.28,sous_dalle
16.25,24.25,-1.96,hors_arene
16.75,24.25,-2.28,sous_dalle
16.75,24.25,-1.96,hors_arene
17.25,24.25,-2.28,sous_dalle
17.25,24.25,-1.96,hors_arene
17.75,24.25,-2.28,sous_dalle
17.75,24.25,-1.96,hors_arene
18.25,24.25,-2.28,sous_dalle
18.25,24.25,-1.96,hors_arene
18.75,24.25,-2.28,sous_dalle
18.75,24.25,-1.96,hors_arene
19.25,24.25,-2.28,sous_dalle
19.25,24.25,-1.96,hors_arene
19.75,24.25,-2.28,sous_dalle
19.75,24.25,-1.96,hors_arene
20.25,24.25,-2.28,sous_dalle
20.25,24.25,-1.96,hors_arene
20.75,24.25,-2.28,sous_dalle
20.75,24.25,-1.96,hors_arene
21.25,24.25,-2.28,sous_dalle
21.25,24.25,-1.96,hors_arene
21.75,24.25,-2.28,sous_dalle
21.75,24.25,-1.96,hors_arene
22.25,24.25,-2.28,sous_dalle
22.25,24.25,-1.96,hors_arene
22.75,24.25,-2.28,sous_dalle
22.75,24.25,-1.96,hors_arene
23.25,24.25,-2.28,sous_dalle
23.25,24.25,-1.96,hors_arene
23.75,24.25,-2.28,sous_dalle
23.75,24.25,-1.96,hors_arene
24.25,24.25,-2.28,sous_dalle
24.25,24.25,-1.96,hors_arene
24.75,24.25,-2.28,sous_dalle
24.75,24.25,-1.96,hors_arene
25.25,24.25,-2.28,sous_dalle
25.25,24.25,-1.96,hors_arene
25.75,24.25,-2.28,sous_dalle
25.75,24.25,-1.96,hors_arene
26.25,24.25,-2.28,sous_dalle
26.25,24.25,-1.96,hors_arene
26.75,24.25,-2.28,sous_dalle
26.75,24.25,-1.96,hors_arene
27.25,24.25,-2.28,sous_dalle
27.25,24.25,-1.96,hors_arene
27.75,24.25,-2.28,sous_dalle
27.75,24.25,-1.96,hors_arene
28.25,24.25,-2.28,sous_dalle
28.25,24.25,-1.96,hors_arene
28.75,24.25,-2.28,sous_dalle
28.75,24.25,-1.96,hors_arene
29.25,24.25,-2.28,sous_dalle
29.25,24.25,-1.96,hors_arene
29.75,24.25,-2.28,sous_dalle
29.75,24.25,-1.96,hors_arene
-24.75,24.75,-2.28,sous_dalle
-24.75,24.75,-1.96,hors_arene
-24.25,24.75,-2.28,sous_dalle
-24.25,24.75,-1.96,hors_arene
-23.75,24.75,-2.28,sous_dalle
-23.75,24.75,-1.96,hors_arene
-23.25,24.75,-2.28,sous_dalle
-23.25,24.75,-1.96,hors_arene
-22.75,24.75,-2.28,sous_dalle
-22.75,24.75,-1.96,hors_arene
-22.25,24.75,-2.28,sous_dalle
-22.25,24.75,-1.96,hors_arene
-21.75,24.75,-2.28,sous_dalle
-21.75,24.75,-1.96,hors_arene
-21.25,24.75,-2.28,sous_dalle
-21.25,24.75,-1.96,hors_arene
-20.75,24.75,-2.28,sous_dalle
-20.75,24.75,-1.96,hors_arene
-20.25,24.75,-2.28,sous_dalle
-20.25,24.75,-1.96,hors_arene
-19.75,24.75,-2.28,sous_dalle
-19.75,24.75,-1.96,hors_arene
-19.25,24.75,-2.28,sous_dalle
-19.25,24.75,-1.96,hors_arene
-18.75,24.75,-2.28,sous_dalle
-18.75,24.75,-1.96,hors_arene
-18.25,24.75,-2.28,sous_dalle
-18.25,24.75,-1.96,hors_arene
-17.75,24.75,-2.28,sous_dalle
-17.75,24.75,-1.96,hors_arene
-17.25,24.75,-2.28,sous_dalle
-17.25,24.75,-1.96,hors_arene
-16.75,24.75,-2.28,sous_dalle
-16.75,24.75,-1.96,hors_arene
-16.25,24.75,-2.28,sous_dalle
-16.25,24.75,-1.96,hors_arene
-15.75,24.75,-2.28,sous_dalle
-15.75,24.75,-1.96,hors_arene
-15.25,24.75,-2.28,sous_dalle
-15.25,24.75,-1.96,hors_arene
-14.75,24.75,-2.28,sous_dalle
-14.75,24.75,-1.96,hors_arene
-14.25,24.75,-2.28,sous_dalle
-14.25,24.75,-1.96,hors_arene
-13.75,24.75,-2.28,sous_dalle
-13.75,24.75,-1.96,hors_arene
-13.25,24.75,-2.28,sous_dalle
-13.25,24.75,-1.96,hors_arene
-12.75,24.75,-2.28,sous_dalle
-12.75,24.75,-1.96,hors_arene
-12.25,24.75,-2.28,sous_dalle
-12.25,24.75,-1.96,hors_arene
-11.75,24.75,-2.28,sous_dalle
-11.75,24.75,-1.96,hors_arene
-11.25,24.75,-2.28,sous_dalle
-11.25,24.75,-1.96,hors_arene
-10.75,24.75,-2.28,sous_dalle
-10.75,24.75,-1.96,hors_arene
-10.25,24.75,-2.28,sous_dalle
-10.25,24.75,-1.96,hors_arene
-9.75,24.75,-2.28,sous_dalle
-9.75,24.75,-1.96,hors_arene
-9.25,24.75,-2.28,sous_dalle
-9.25,24.75,-1.96,hors_arene
-8.75,24.75,-2.28,sous_dalle
-8.75,24.75,-1.96,hors_arene
-8.25,24.75,-2.28,sous_dalle
-8.25,24.75,-1.96,hors_arene
-7.75,24.75,-2.28,sous_dalle
-7.75,24.75,-1.96,hors_arene
-7.25,24.75,-2.28,sous_dalle
-7.25,24.75,-1.96,hors_arene
-6.75,24.75,-2.28,sous_dalle
-6.75,24.75,-1.96,hors_arene
-6.25,24.75,-2.28,sous_dalle
-6.25,24.75,-1.96,hors_arene
-5.75,24.75,-2.28,sous_dalle
-5.75,24.75,-1.96,hors_arene
-5.25,24.75,-2.28,sous_dalle
-5.25,24.75,-1.96,hors_arene
-5.25,24.75,5.55,sous_dalle
-5.25,24.75,5.92,hauteur_libre
-5.25,24.75,6.76,hors_arene
-5.25,24.75,9.06,hors_arene
-4.75,24.75,-2.28,sous_dalle
-4.75,24.75,-1.96,hors_arene
-4.75,24.75,5.92,hauteur_libre
-4.75,24.75,6.76,hors_arene
-4.25,24.75,-2.28,sous_dalle
-4.25,24.75,-1.96,hors_arene
-4.25,24.75,5.92,hauteur_libre
-4.25,24.75,6.76,hors_arene
-3.75,24.75,-2.28,sous_dalle
-3.75,24.75,-1.96,hors_arene
-3.25,24.75,-2.28,sous_dalle
-3.25,24.75,-1.96,hors_arene
-2.75,24.75,-2.28,sous_dalle
-2.75,24.75,-1.96,hors_arene
-2.75,24.75,9.46,hors_arene
-2.25,24.75,-2.28,sous_dalle
-2.25,24.75,-1.96,hors_arene
-2.25,24.75,6.00,hors_arene
-2.25,24.75,9.46,hors_arene
-1.75,24.75,-2.28,sous_dalle
-1.75,24.75,-1.96,hors_arene
-1.75,24.75,5.99,hors_arene
-1.75,24.75,9.46,hors_arene
-1.25,24.75,-2.28,sous_dalle
-1.25,24.75,-1.96,hors_arene
-1.25,24.75,5.99,hors_arene
-1.25,24.75,9.46,hors_arene
-0.75,24.75,-2.28,sous_dalle
-0.75,24.75,-1.96,hors_arene
-0.75,24.75,5.98,hors_arene
-0.75,24.75,9.46,hors_arene
-0.25,24.75,-2.28,sous_dalle
-0.25,24.75,-1.96,hors_arene
-0.25,24.75,5.97,hors_arene
-0.25,24.75,9.46,hors_arene
0.25,24.75,-2.28,sous_dalle
0.25,24.75,-1.96,hors_arene
0.25,24.75,5.97,hors_arene
0.25,24.75,9.46,hors_arene
0.75,24.75,-2.28,sous_dalle
0.75,24.75,-1.96,hors_arene
0.75,24.75,5.96,hors_arene
0.75,24.75,9.46,hors_arene
1.25,24.75,-2.28,sous_dalle
1.25,24.75,-1.96,hors_arene
1.25,24.75,1.93,hors_arene
1.25,24.75,9.46,hors_arene
1.75,24.75,-2.28,sous_dalle
1.75,24.75,-1.96,hors_arene
1.75,24.75,1.93,hors_arene
1.75,24.75,9.46,hors_arene
2.25,24.75,-2.28,sous_dalle
2.25,24.75,-1.96,hors_arene
2.25,24.75,1.50,sous_dalle
2.25,24.75,1.93,hors_arene
2.25,24.75,5.94,hors_arene
2.25,24.75,9.46,hors_arene
2.75,24.75,-2.28,sous_dalle
2.75,24.75,-1.96,hors_arene
2.75,24.75,1.50,hauteur_libre
2.75,24.75,5.94,sous_dalle
2.75,24.75,9.46,hors_arene
3.25,24.75,-2.28,sous_dalle
3.25,24.75,-1.96,hors_arene
3.25,24.75,5.90,hauteur_libre
3.25,24.75,6.74,sous_dalle
3.25,24.75,7.31,sous_dalle
3.25,24.75,7.59,sous_dalle
3.25,24.75,8.21,hors_arene
3.75,24.75,-2.28,sous_dalle
3.75,24.75,-1.96,hors_arene
3.75,24.75,5.90,hauteur_libre
3.75,24.75,6.72,sous_dalle
3.75,24.75,7.21,sous_dalle
3.75,24.75,7.59,sous_dalle
3.75,24.75,8.21,hors_arene
4.25,24.75,-2.28,sous_dalle
4.25,24.75,-1.96,hors_arene
4.25,24.75,5.90,hauteur_libre
4.25,24.75,7.59,sous_dalle
4.25,24.75,8.21,hors_arene
4.75,24.75,-2.28,sous_dalle
4.75,24.75,-1.96,hors_arene
4.75,24.75,5.94,hauteur_libre
4.75,24.75,6.91,sous_dalle
4.75,24.75,7.59,sous_dalle
4.75,24.75,8.21,hors_arene
5.25,24.75,-2.28,sous_dalle
5.25,24.75,-1.96,hors_arene
5.25,24.75,5.94,hauteur_libre
5.25,24.75,6.91,sous_dalle
5.25,24.75,7.59,sous_dalle
5.25,24.75,8.21,hors_arene
5.75,24.75,-2.28,sous_dalle
5.75,24.75,-1.96,hors_arene
5.75,24.75,5.94,hauteur_libre
5.75,24.75,6.91,sous_dalle
5.75,24.75,7.59,sous_dalle
5.75,24.75,8.21,hors_arene
6.25,24.75,-2.28,sous_dalle
6.25,24.75,-1.96,hors_arene
6.25,24.75,5.94,hauteur_libre
6.25,24.75,6.91,sous_dalle
6.25,24.75,7.59,sous_dalle
6.25,24.75,8.21,hors_arene
6.75,24.75,-2.28,sous_dalle
6.75,24.75,-1.96,hors_arene
6.75,24.75,5.94,hauteur_libre
6.75,24.75,6.91,sous_dalle
6.75,24.75,7.59,sous_dalle
6.75,24.75,8.21,hors_arene
7.25,24.75,-2.28,sous_dalle
7.25,24.75,-1.96,hors_arene
7.25,24.75,5.94,hauteur_libre
7.25,24.75,6.91,sous_dalle
7.25,24.75,7.59,sous_dalle
7.25,24.75,8.21,hors_arene
7.75,24.75,-2.28,sous_dalle
7.75,24.75,-1.96,hors_arene
7.75,24.75,5.94,hauteur_libre
7.75,24.75,6.91,sous_dalle
7.75,24.75,7.59,sous_dalle
7.75,24.75,8.21,hors_arene
8.25,24.75,-2.28,sous_dalle
8.25,24.75,-1.96,hors_arene
8.25,24.75,1.02,hors_arene
8.25,24.75,5.94,hauteur_libre
8.25,24.75,6.91,hauteur_libre
8.75,24.75,-2.28,sous_dalle
8.75,24.75,-1.96,hors_arene
8.75,24.75,1.02,hors_arene
8.75,24.75,5.94,hors_arene
9.25,24.75,-2.28,sous_dalle
9.25,24.75,-1.96,hors_arene
9.25,24.75,1.02,hors_arene
9.25,24.75,5.94,hors_arene
9.75,24.75,-2.28,sous_dalle
9.75,24.75,-1.96,hors_arene
9.75,24.75,1.02,hors_arene
9.75,24.75,5.94,hors_arene
10.25,24.75,-2.28,sous_dalle
10.25,24.75,-1.96,hors_arene
10.25,24.75,1.02,hauteur_libre
10.25,24.75,5.94,hors_arene
10.75,24.75,-2.28,sous_dalle
10.75,24.75,-1.96,hors_arene
11.25,24.75,-2.28,sous_dalle
11.25,24.75,-1.96,hors_arene
11.75,24.75,-2.28,sous_dalle
11.75,24.75,-1.96,hors_arene
12.25,24.75,-2.28,sous_dalle
12.25,24.75,-1.96,hors_arene
12.75,24.75,-2.28,sous_dalle
12.75,24.75,-1.96,hors_arene
13.25,24.75,-2.28,sous_dalle
13.25,24.75,-1.96,hors_arene
13.75,24.75,-2.28,sous_dalle
13.75,24.75,-1.96,hors_arene
14.25,24.75,-2.28,sous_dalle
14.25,24.75,-1.96,hors_arene
14.75,24.75,-2.28,sous_dalle
14.75,24.75,-1.96,hors_arene
15.25,24.75,-2.28,sous_dalle
15.25,24.75,-1.96,hors_arene
15.75,24.75,-2.28,sous_dalle
15.75,24.75,-1.96,hors_arene
16.25,24.75,-2.28,sous_dalle
16.25,24.75,-1.96,hors_arene
16.75,24.75,-2.28,sous_dalle
16.75,24.75,-1.96,hors_arene
17.25,24.75,-2.28,sous_dalle
17.25,24.75,-1.96,hors_arene
17.75,24.75,-2.28,sous_dalle
17.75,24.75,-1.96,hors_arene
18.25,24.75,-2.28,sous_dalle
18.25,24.75,-1.96,hors_arene
18.75,24.75,-2.28,sous_dalle
18.75,24.75,-1.96,hors_arene
19.25,24.75,-2.28,sous_dalle
19.25,24.75,-1.96,hors_arene
19.75,24.75,-2.28,sous_dalle
19.75,24.75,-1.96,hors_arene
20.25,24.75,-2.28,sous_dalle
20.25,24.75,-1.96,hors_arene
20.75,24.75,-2.28,sous_dalle
20.75,24.75,-1.96,hors_arene
21.25,24.75,-2.28,sous_dalle
21.25,24.75,-1.96,hors_arene
21.75,24.75,-2.28,sous_dalle
21.75,24.75,-1.96,hors_arene
22.25,24.75,-2.28,sous_dalle
22.25,24.75,-1.96,hors_arene
22.75,24.75,-2.28,sous_dalle
22.75,24.75,-1.96,hors_arene
23.25,24.75,-2.28,sous_dalle
23.25,24.75,-1.96,hors_arene
23.75,24.75,-2.28,sous_dalle
23.75,24.75,-1.96,hors_arene
24.25,24.75,-2.28,sous_dalle
24.25,24.75,-1.96,hors_arene
24.75,24.75,-2.28,sous_dalle
24.75,24.75,-1.96,hors_arene
25.25,24.75,-2.28,sous_dalle
25.25,24.75,-1.96,hors_arene
25.75,24.75,-2.28,sous_dalle
25.75,24.75,-1.96,hors_arene
26.25,24.75,-2.28,sous_dalle
26.25,24.75,-1.96,hors_arene
26.75,24.75,-2.28,sous_dalle
26.75,24.75,-1.96,hors_arene
27.25,24.75,-2.28,sous_dalle
27.25,24.75,-1.96,hors_arene
27.75,24.75,-2.28,sous_dalle
27.75,24.75,-1.96,hors_arene
28.25,24.75,-2.28,sous_dalle
28.25,24.75,-1.96,hors_arene
28.75,24.75,-2.28,sous_dalle
28.75,24.75,-1.96,hors_arene
29.25,24.75,-2.28,sous_dalle
29.25,24.75,-1.96,hors_arene
29.75,24.75,-2.28,sous_dalle
29.75,24.75,-1.96,hors_arene
-24.75,25.25,-2.28,sous_dalle
-24.75,25.25,-1.96,hors_arene
-24.25,25.25,-2.28,sous_dalle
-24.25,25.25,-1.96,hors_arene
-23.75,25.25,-2.28,sous_dalle
-23.75,25.25,-1.96,hors_arene
-23.25,25.25,-2.28,sous_dalle
-23.25,25.25,-1.96,hors_arene
-22.75,25.25,-2.28,sous_dalle
-22.75,25.25,-1.96,hors_arene
-22.25,25.25,-2.28,sous_dalle
-22.25,25.25,-1.96,hors_arene
-21.75,25.25,-2.28,sous_dalle
-21.75,25.25,-1.96,hors_arene
-21.25,25.25,-2.28,sous_dalle
-21.25,25.25,-1.96,hors_arene
-20.75,25.25,-2.28,sous_dalle
-20.75,25.25,-1.96,hors_arene
-20.25,25.25,-2.28,sous_dalle
-20.25,25.25,-1.96,hors_arene
-19.75,25.25,-2.28,sous_dalle
-19.75,25.25,-1.96,hors_arene
